UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	7
0	7
10	1
17	4
12	0
7	0
8	2
9	0
1	0
7	2
4	0
0	0
0	0
0	1
0	1
0	3
0	3
7	1
0	0
0	0
4	7
0	7
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
2	0
0	0
0	2
0	4
0	4
0	0
0	0
0	0
0	0
0	1
0	0
0	0
4	0
0	3
0	12
0	8
0	2
0	2
0	0
0	0
0	0
0	1
0	0
2	1
0	0
0	1
0	0
0	1
0	0
0	0
0	2
0	1
0	1
1	3
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	0
0	0
0	0
1	2
0	0
0	0
0	0
1	0
0	0
0	2
1	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	1
1	2
0	2
0	0
0	1
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	1
2	1
0	0
0	1
0	0
0	0
0	0
1	1
0	1
1	1
0	1
1	0
0	1
0	0
0	0
0	0
0	1
0	0
0	3
0	0
0	0
0	2
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	1
0	1
0	0
0	0
0	0
0	0
2	1
0	0
8	2
4	0
9	0
0	0
7	1
2	1
3	5
0	6
0	0
0	0
0	0
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	31
0	33
0	5
0	5
0	0
0	2
0	0
0	0
0	5
0	33
0	5
0	3
0	12
0	0
0	8
0	12
0	0
0	2
0	2
0	2
0	0
0	0
0	0
12	75
5	3
0	72
0	56
0	3
0	52
0	0
0	12
0	9
0	12
0	0
0	0
0	0
0	0
0	0
2	7
0	6
0	0
0	0
32	193
54	246
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	26
0	8
0	0
0	0
7	512
8	69
0	29
0	514
50	95
0	5
0	89
0	56
0	0
0	2
7	26
0	4
1	0
5	200
0	191
0	186
0	191
0	186
0	191
0	186
0	0
0	0
0	0
0	191
8	285
0	306
0	271
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	653
0	56
23	12
2	55
5	39
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	4
8	5
0	0
0	0
3	0
0	1
0	0
0	0
0	0
0	0
