UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	28
0	28
10	1
29	4
31	0
19	1
29	4
33	6
13	0
19	0
5	0
0	0
0	0
0	2
0	2
0	5
0	5
14	5
1	1
0	1
2	23
0	23
3	0
0	0
0	0
0	0
1	3
0	2
1	0
1	0
0	0
0	0
0	3
0	2
0	0
0	0
0	3
0	3
0	3
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	2
0	1
0	0
4	1
0	1
0	0
0	0
0	3
0	3
1	0
0	2
0	1
2	3
0	7
0	3
0	3
2	2
0	2
1	0
3	8
0	5
0	4
0	3
0	3
2	0
0	2
0	1
0	0
0	4
0	3
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	7
0	4
0	1
0	0
0	1
1	4
0	2
0	0
0	0
0	6
0	6
0	3
3	0
0	2
0	0
0	0
0	0
0	0
1	0
0	0
0	2
0	0
0	0
2	0
0	0
0	0
3	5
0	4
3	0
0	0
0	0
0	0
1	4
2	0
0	4
0	5
1	0
1	3
0	3
1	0
2	4
0	1
0	3
0	3
0	0
0	2
0	0
0	0
0	4
0	0
0	0
0	1
3	3
4	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	6
0	6
0	6
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	4
16	0
11	0
8	0
12	0
16	0
2	0
0	0
0	0
0	0
0	0
1	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	24
0	22
0	6
0	4
0	2
0	0
0	0
0	0
0	4
0	24
0	6
0	3
0	6
0	0
0	3
0	6
0	0
0	5
0	5
0	5
0	0
0	0
0	0
3	58
0	0
0	58
0	57
0	0
0	53
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	6
0	4
0	0
0	0
25	253
41	312
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
5	10
0	1
0	0
0	0
5	529
2	41
0	14
0	531
27	64
0	9
0	60
0	55
0	0
0	0
15	22
2	2
0	0
3	186
0	195
0	181
0	195
0	181
0	195
0	181
0	0
0	0
0	0
0	195
14	240
0	275
0	248
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	518
0	42
13	4
5	42
10	21
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	4
7	6
0	3
0	0
0	0
1	2
0	0
0	0
0	0
0	0
