UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
9	2
0	2
9	3
0	0
5	0
8	0
4	0
6	3
0	0
0	0
0	0
0	6
0	6
0	3
0	3
0	0
0	0
0	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	1
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	4
5	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	31
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	11
0	11
0	11
0	0
0	0
0	0
0	4
4	0
0	4
0	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	127
9	140
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	23
0	16
0	0
0	0
0	205
0	6
0	1
0	205
5	59
0	23
0	56
0	55
0	0
0	0
31	13
2	0
0	0
0	91
0	94
0	88
0	94
0	88
0	94
0	88
0	0
0	0
0	0
0	94
2	128
0	141
0	134
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	416
0	34
19	0
16	34
22	28
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
0	5
0	0
0	4
10	15
0	4
0	0
0	0
2	11
0	0
0	0
0	0
0	0
