UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	15
0	15
15	0
44	7
34	0
9	0
22	0
45	6
18	0
7	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
29	0
0	0
0	0
0	11
0	11
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	9
0	1
0	11
0	0
0	2
6	0
0	0
0	0
6	2
0	2
0	0
0	5
0	5
0	0
0	0
0	6
0	6
0	0
3	0
0	0
5	6
0	0
0	3
0	3
0	5
0	5
0	0
5	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	6
0	0
9	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
8	5
0	0
0	0
0	8
0	1
0	11
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
1	0
4	0
5	0
0	3
0	3
0	0
0	2
0	0
0	6
0	0
1	2
0	0
0	0
0	0
0	0
0	3
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	5
15	0
36	0
0	0
18	0
12	0
16	0
0	0
0	0
0	0
0	0
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	35
0	35
0	4
0	4
0	0
0	0
0	0
0	0
0	4
0	35
0	4
0	5
0	17
0	0
0	0
0	17
0	0
0	9
0	9
0	9
0	0
0	0
0	0
22	33
2	0
0	33
0	21
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
45	192
8	201
0	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	36
0	6
0	0
0	0
0	1035
6	92
0	4
0	1035
38	51
0	7
0	47
0	40
0	0
0	0
27	34
0	2
7	1
0	251
0	241
0	238
0	241
0	238
0	241
0	238
0	0
0	0
0	0
0	241
17	318
0	343
0	316
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	949
0	10
9	0
0	10
7	9
0	10
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
13	12
0	0
0	0
0	0
0	12
0	0
0	0
0	0
