"","Animal","Genotype","Diet","Day","Sex","Time","Distance","TimeNorm","DistNorm","Quadrant"
"556","210614-9","E3HN","HFD","Probe_D8","M",8.6,0.2007,0.14453781512605,0.161114232961387,"SE"
"557","210614-10","E3HN","HFD","Probe_D8","M",0,0,0,0,"SE"
"558","210614-11","E3HN","HFD","Probe_D8","M",8.3,0.2041,0.139261744966443,0.170338841595727,"SE"
"559","210614-12","E3HN","HFD","Probe_D8","M",18.3,0.3795,0.306532663316583,0.311909262759924,"SE"
"560","210614-13","E3HN","HFD","Probe_D8","F",10.7,0.2272,0.178333333333333,0.196914543248397,"SE"
"561","210614-14","E3HN","HFD","Probe_D8","F",27.2,0.4774,0.478031634446397,0.463405164045816,"SE"
"562","210614-15","E3HN","HFD","Probe_D8","F",18.2,0.3936,0.311643835616438,0.314402108794632,"SE"
"563","210614-16","E3HN","HFD","Probe_D8","F",13.5,0.3277,0.228813559322034,0.247750812731534,"SE"
"564","210614-31","E3HN","HFD","Probe_D8","F",16.7,0.3324,0.278333333333333,0.286873219987917,"SE"
"565","210614-17","E3HN","Control","Probe_D8","F",18.8,0.4318,0.317032040472175,0.325763862693323,"SE"
"566","210614-18","E3HN","Control","Probe_D8","F",15.4,0.2401,0.258823529411765,0.202821422537591,"SE"
"567","210614-19","E3HN","Control","Probe_D8","F",15.3,0.3371,0.260204081632653,0.285532779942402,"SE"
"568","210614-20","E3HN","Control","Probe_D8","F",16.2,0.4009,0.27318718381113,0.290338933951333,"SE"
"569","210614-21","E3HN","Control","Probe_D8","M",18.6,0.4294,0.312605042016807,0.339768950783352,"SE"
"570","210614-22","E3HN","Control","Probe_D8","M",16.3,0.3368,0.273949579831933,0.288504368682542,"SE"
"571","210614-23","E3HN","Control","Probe_D8","M",16.9,0.3767,0.282136894824708,0.273486278495717,"SE"
"572","210614-24","E3HN","Control","Probe_D8","M",13.8,0.2901,0.250453720508167,0.274533926374562,"SE"
"573","210614-25","E3HN","Control","Probe_D8","M",17.1,0.371,0.298951048951049,0.301748678324522,"SE"
"574","210614-26","E3HN","Control","Probe_D8","M",20.7,0.4395,0.344425956738769,0.325796886582654,"SE"
"575","210614-27","E3HN","Control","Probe_D8","M",10.4,0.2553,0.180242634315425,0.186663742048695,"SE"
"576","210614-28","E3HN","Control","Probe_D8","M",13.2,0.3006,0.227586206896552,0.269306575882458,"SE"
"577","210614-29","E3HN","Control","Probe_D8","M",10.5,0.2404,0.179794520547945,0.190566785572731,"SE"
"578","210614-30","E3HN","Control","Probe_D8","M",14.2,0.3108,0.244827586206897,0.246490601950987,"SE"
"579","201026_1","E4HN","Control","Probe_D8","F",10.6,0.1919,0.176372712146423,0.172123060364158,"SE"
"580","201026_2","E4HN","Control","Probe_D8","F",12.1,0.2916,0.201666666666667,0.222425629290618,"SE"
"581","201026_3","E4HN","Control","Probe_D8","M",11.5,0.2731,0.191666666666667,0.205415569763069,"SE"
"582","201026_4","E4HN","Control","Probe_D8","M",10.4,0.1814,0.173333333333333,0.170073129570598,"SE"
"583","210118-1","E4HN","HFD","Probe_D8","M",10.7,0.1782,0.178333333333333,0.226343198272577,"SE"
"584","210118-2","E4HN","HFD","Probe_D8","M",15.4,0.2183,0.256239600665557,0.225237309120924,"SE"
"585","210118-3","E4HN","HFD","Probe_D8","M",13.6,0.2192,0.226289517470882,0.264000963507166,"SE"
"586","210118-4","E4HN","HFD","Probe_D8","F",13,0.2729,0.216666666666667,0.262909441233141,"SE"
"587","210118-5","E4HN","HFD","Probe_D8","F",7.6,0.1347,0.126666666666667,0.153224889091116,"SE"
"588","210118-6","E4HN","HFD","Probe_D8","F",6.6,0.1127,0.110183639398998,0.119486853265479,"SE"
"589","210118-7","E4HN","HFD","Probe_D8","F",21.6,0.3918,0.36,0.385402321463703,"SE"
"590","210118-8","E4HN","HFD","Probe_D8","F",24,0.4255,0.399334442595674,0.421955573185244,"SE"
"591","210118-9","E4HN","HFD","Probe_D8","F",12.7,0.2577,0.211666666666667,0.250218467812409,"SE"
"592","210118-10","E4HN","HFD","Probe_D8","F",14.5,0.2938,0.242070116861436,0.269887929450671,"SE"
"741","190715_10","E22","Control","Probe_D8","M",7.3,0.1366,0.121666666666667,0.125252154777187,"NW"
"742","190715_5","E22","Control","Probe_D8","M",6.4,0.1584,0.106666666666667,0.123701679031628,"NW"
"743","190715_6","E22","Control","Probe_D8","M",8.8,0.1602,0.146666666666667,0.123888330368881,"NW"
"744","190715_7","E22","Control","Probe_D8","F",9.1,0.1917,0.151666666666667,0.170097604259095,"NW"
"745","190715_8","E22","Control","Probe_D8","F",6.5,0.1335,0.108333333333333,0.102566072526122,"NW"
"746","190715_9","E22","Control","Probe_D8","M",13.7,0.2748,0.228333333333333,0.223997391587871,"NW"
"747","191028_3","E22","Control","Probe_D8","F",14.9,0.3187,0.248333333333333,0.252695845226768,"NW"
"748","191028_4","E22","Control","Probe_D8","F",9.7,0.1866,0.161397670549085,0.183048852266039,"NW"
"749","191028_5","E22","Control","Probe_D8","F",3.1,0.0778,0.0515806988352745,0.0605494591018756,"NW"
"750","191028_6","E22","Control","Probe_D8","M",17,0.337,0.283333333333333,0.280086436170213,"NW"
"751","191028_7","E22","Control","Probe_D8","M",27.7,0.5596,0.461666666666667,0.454257650783343,"NW"
"752","210222_16","E22","Control","Probe_D8","M",8.3,0.1987,0.201946472019465,0.216519559768988,"NW"
"753","210222_17","E22","Control","Probe_D8","F",15.4,0.3471,0.262350936967632,0.260605150536827,"NW"
"754","210503-18","E22","Control","Probe_D8","M",9.6,0.2427,0.187134502923977,0.201193732902263,"NW"
"755","210503-19","E22","Control","Probe_D8","M",3.6,0.0897,0.096514745308311,0.110918758501298,"NW"
"756","210503-20","E22","Control","Probe_D8","M",11,0.245,0.212765957446809,0.22863008585293,"NW"
"757","210503-21","E22","Control","Probe_D8","F",8,0.1919,0.152091254752852,0.161613609567121,"NW"
"758","210503-22","E22","Control","Probe_D8","F",6.1,0.1249,0.117760617760618,0.114189065642713,"NW"
"759","190715_1","E33","Control","Probe_D8","M",14,0.332,0.233333333333333,0.239745811669555,"NW"
"760","190715_2","E33","Control","Probe_D8","M",9.6,0.2265,0.16,0.161670235546039,"NW"
"761","190715_3","E33","Control","Probe_D8","M",9.3,0.1812,0.154742096505824,0.164130434782609,"NW"
"762","190909_2","E33","Control","Probe_D8","M",14.2,0.3684,0.236666666666667,0.255620316402997,"NW"
"763","190909_3","E33","Control","Probe_D8","F",6.2,0.1321,0.103678929765886,0.119428623090137,"NW"
"764","190909_4","E33","Control","Probe_D8","F",8.5,0.2137,0.146804835924007,0.153102163633758,"NW"
"765","190909_8","E33","Control","Probe_D8","M",7.4,0.1848,0.123333333333333,0.12914948633727,"NW"
"766","190909_9","E33","Control","Probe_D8","F",8.9,0.1518,0.148580968280467,0.141117411917821,"NW"
"767","210118-15","E33","HFD","Probe_D8","F",7.2,0.0906,0.12,0.106890042472865,"NW"
"768","210118-16","E33","HFD","Probe_D8","F",6.8,0.129,0.113522537562604,0.118686171680927,"NW"
"769","210118-17","E33","HFD","Probe_D8","F",6.4,0.126,0.10648918469218,0.103000081746097,"NW"
"770","210118-18","E33","HFD","Probe_D8","F",5.9,0.1127,0.0983333333333333,0.0959393887801141,"NW"
"771","210118-19","E33","HFD","Probe_D8","F",3.2,0.0651,0.0533333333333333,0.0553759782238857,"NW"
"772","210118-20","E33","HFD","Probe_D8","F",17.4,0.3117,0.29,0.27882637087396,"NW"
"773","210118-21","E33","HFD","Probe_D8","F",9.4,0.1861,0.156666666666667,0.162221059972106,"NW"
"774","210118-22","E33","HFD","Probe_D8","M",6.5,0.1304,0.108333333333333,0.116961162436093,"NW"
"775","210118-23","E33","HFD","Probe_D8","M",0.7,0.0173,0.0116666666666667,0.0204370939161252,"NW"
"776","210118-24","E33","HFD","Probe_D8","M",5,0.071,0.0833333333333333,0.071811469606554,"NW"
"777","210118-25","E33","HFD","Probe_D8","M",3.8,0.0393,0.0633333333333333,0.0529435538192106,"NW"
"778","210118-26","E33","HFD","Probe_D8","M",9.4,0.1494,0.156928213689482,0.151983723296033,"NW"
"779","210118-27","E33","HFD","Probe_D8","M",12.8,0.2336,0.213333333333333,0.232391563867887,"NW"
"780","210201_1","E33","Control","Probe_D8","F",3.4,0.0755,0.0566666666666667,0.0639667881047191,"NW"
"781","210201_2","E33","Control","Probe_D8","F",5.3,0.1342,0.0883333333333333,0.0855430902600714,"NW"
"782","210201_3","E33","Control","Probe_D8","F",3.6,0.0837,0.06,0.0703716159408105,"NW"
"783","210201_4","E33","Control","Probe_D8","F",5.8,0.1465,0.0966666666666667,0.0990065553828479,"NW"
"784","210201_5","E33","Control","Probe_D8","F",3.6,0.095,0.0601001669449082,0.0663268868253857,"NW"
"785","210222_7","E33","Control","Probe_D8","F",3.9,0.0881,0.11271676300578,0.117451006532462,"NW"
"786","210222_8","E33","Control","Probe_D8","F",5.9,0.1545,0.124472573839662,0.143440720453068,"NW"
"787","210222_9","E33","Control","Probe_D8","F",9.2,0.2147,0.159722222222222,0.161769138034961,"NW"
"788","210222_10","E33","Control","Probe_D8","F",5.4,0.0945,0.102661596958175,0.0918099679393763,"NW"
"789","210222_11","E33","Control","Probe_D8","F",12.2,0.3055,0.259574468085106,0.270785321751462,"NW"
"790","210222_12","E33","Control","Probe_D8","F",3.2,0.0582,0.0539629005059022,0.0545403429856621,"NW"
"791","210222_13","E33","Control","Probe_D8","M",5.7,0.0999,0.103636363636364,0.0987251704713905,"NW"
"792","210222_14","E33","Control","Probe_D8","M",15.5,0.3028,0.270979020979021,0.282805641169328,"NW"
"793","210222_15","E33","Control","Probe_D8","M",19.4,0.3336,0.323333333333333,0.337583485124469,"NW"
"794","210503-1","E33","Control","Probe_D8","M",6.9,0.1678,0.115,0.114664479978133,"NW"
"795","210503-2","E33","Control","Probe_D8","M",16.1,0.3991,0.311411992263056,0.327964499958912,"NW"
"796","210503-3","E33","Control","Probe_D8","M",6.3,0.1478,0.112299465240642,0.130484682616756,"NW"
"797","210503-4","E33","Control","Probe_D8","M",15,0.2886,0.316455696202532,0.301158301158301,"NW"
"798","210503-5","E33","Control","Probe_D8","M",3.5,0.0677,0.0621669626998224,0.0731180473053245,"NW"
"799","210503-6","E33","Control","Probe_D8","M",12,0.21,0.247422680412371,0.252221955320682,"NW"
"800","210503-7","E33","Control","Probe_D8","F",16.5,0.3274,0.275,0.290944636985693,"NW"
"801","210503-8","E33","Control","Probe_D8","F",9,0.2245,0.205949656750572,0.217961165048544,"NW"
"802","210503-9","E33","Control","Probe_D8","F",20.8,0.4757,0.370106761565836,0.365838652618626,"NW"
"803","210503-10","E33","Control","Probe_D8","F",8.9,0.2002,0.152136752136752,0.155157715260017,"NW"
"804","210503-11","E33","Control","Probe_D8","F",17.8,0.3251,0.428915662650602,0.39306008946923,"NW"
"805","210503-12","E33","Control","Probe_D8","F",20.5,0.4323,0.386064030131827,0.380881057268722,"NW"
"806","210503-13","E33","Control","Probe_D8","F",11,0.2243,0.195035460992908,0.190617829523243,"NW"
"807","210503-14","E33","Control","Probe_D8","F",8.9,0.1897,0.204597701149425,0.198826118855466,"NW"
"808","210503-15","E33","Control","Probe_D8","F",17.6,0.3869,0.362886597938144,0.341422520296505,"NW"
"809","210503-16","E33","Control","Probe_D8","F",9.8,0.2036,0.355072463768116,0.340183792815372,"NW"
"810","210503-17","E33","Control","Probe_D8","F",3.8,0.0774,0.105555555555556,0.116251126464404,"NW"
"811","061019_1","E44","Control","Probe_D8","M",6.8,0.142,0.113333333333333,0.118028426564708,"NW"
"812","061019_10","E44","Control","Probe_D8","F",14.6,0.3545,0.242928452579035,0.296702376966856,"NW"
"813","061019_2","E44","Control","Probe_D8","M",15.6,0.21,0.26,0.222669918354363,"NW"
"814","061019_3","E44","Control","Probe_D8","M",15.2,0.3081,0.252911813643927,0.235838946723821,"NW"
"815","061019_4","E44","Control","Probe_D8","M",16.8,0.2733,0.28,0.245707093410051,"NW"
"816","061019_5","E44","Control","Probe_D8","M",12.5,0.2928,0.208333333333333,0.208102345415778,"NW"
"817","061019_6","E44","Control","Probe_D8","F",13,0.2696,0.216666666666667,0.217700258397933,"NW"
"818","061019_7","E44","Control","Probe_D8","F",11.1,0.2237,0.185308848080134,0.193595845954132,"NW"
"819","061019_8","E44","Control","Probe_D8","F",20.3,0.4124,0.338333333333333,0.341701880851769,"NW"
"820","061019_9","E44","Control","Probe_D8","F",5.8,0.1339,0.0965058236272879,0.103766274023559,"NW"
"821","210201_6","E44","Control","Probe_D8","F",9.8,0.2323,0.163333333333333,0.170108377270064,"NW"
"822","210201_7","E44","Control","Probe_D8","F",7.1,0.1715,0.118530884808013,0.129943930898621,"NW"
"823","210201_8","E44","Control","Probe_D8","F",4.6,0.128,0.0767946577629382,0.0836710681134789,"NW"
"824","210201_9","E44","Control","Probe_D8","F",4.8,0.1227,0.08,0.0862384031487208,"NW"
"825","210201_10","E44","Control","Probe_D8","F",6.1,0.1253,0.101497504159734,0.108353510895884,"NW"
"826","210201_11","E44","Control","Probe_D8","M",7.3,0.1292,0.121666666666667,0.124722463558259,"NW"
"827","210201_12","E44","Control","Probe_D8","M",8.8,0.141,0.146666666666667,0.191654206877803,"NW"
"828","210201_13","E44","Control","Probe_D8","M",12.1,0.2835,0.201666666666667,0.229443185496925,"NW"
"829","210201_14","E44","Control","Probe_D8","M",18.7,0.3548,0.311148086522463,0.304941985388913,"NW"
"830","210201_15","E44","Control","Probe_D8","M",12.7,0.2169,0.211666666666667,0.238063878827791,"NW"
"831","210201_16","E44","Control","Probe_D8","M",6.6,0.1602,0.11,0.142818935544263,"NW"
"832","210201_17","E44","Control","Probe_D8","M",9.7,0.2056,0.161666666666667,0.181177299964751,"NW"
"833","210201_18","E44","Control","Probe_D8","M",7.4,0.1445,0.123333333333333,0.12470872529559,"NW"
"834","210201_19","E2HN","Control","Probe_D8","M",22.8,0.3901,0.38,0.386352381895613,"NW"
"835","210614-1","E2HN","HFD","Probe_D8","F",8.4,0.1315,0.141414141414141,0.129863717163737,"NW"
"836","210614-2","E2HN","HFD","Probe_D8","F",7.6,0.173,0.13013698630137,0.138588480333253,"NW"
"837","210614-3","E2HN","HFD","Probe_D8","F",10.4,0.1696,0.182456140350877,0.16453240201785,"NW"
"838","210614-4","E2HN","HFD","Probe_D8","F",16.8,0.417,0.287179487179487,0.29291935937061,"NW"
"839","210614-5","E2HN","HFD","Probe_D8","F",16.2,0.3391,0.275979557069847,0.276816326530612,"NW"
"840","210614-6","E2HN","HFD","Probe_D8","M",5.6,0.1054,0.0934891485809683,0.086734693877551,"NW"
"841","210614-7","E2HN","HFD","Probe_D8","M",13.3,0.2826,0.228522336769759,0.274395572385669,"NW"
"842","210118-11","E3HN","HFD","Probe_D8","F",1.3,0.0049,0.0217028380634391,0.00560320182961692,"NW"
"843","210118-12","E3HN","HFD","Probe_D8","F",11.3,0.1388,0.188333333333333,0.160722556739231,"NW"
"844","210118-13","E3HN","HFD","Probe_D8","M",14.2,0.2476,0.236666666666667,0.244205542952954,"NW"
"845","210222_1","E3HN","Control","Probe_D8","F",3.8,0.0834,0.0656303972366148,0.0642230093947328,"NW"
"846","210222_2","E3HN","Control","Probe_D8","F",7,0.143,0.122377622377622,0.122810030917211,"NW"
"847","210222_3","E3HN","Control","Probe_D8","M",8.2,0.1412,0.174097664543524,0.179119624508436,"NW"
"848","210222_4","E3HN","Control","Probe_D8","M",11,0.1913,0.190641247833622,0.185926717854019,"NW"
"849","210222_5","E3HN","Control","Probe_D8","M",13.9,0.2209,0.237201365187713,0.22037110933759,"NW"
"850","210222_6","E3HN","Control","Probe_D8","M",8,0.1664,0.133333333333333,0.123901712583768,"NW"
"851","210614-8","E3HN","HFD","Probe_D8","M",23.5,0.4357,0.392320534223706,0.412048420654435,"NW"
"852","210614-9","E3HN","HFD","Probe_D8","M",17.2,0.3468,0.289075630252101,0.278397688046881,"NW"
"853","210614-10","E3HN","HFD","Probe_D8","M",41.9,0.7755,0.698333333333333,0.753351466873907,"NW"
"854","210614-11","E3HN","HFD","Probe_D8","M",14.9,0.3111,0.25,0.259639459188783,"NW"
"855","210614-12","E3HN","HFD","Probe_D8","M",9.1,0.1908,0.152428810720268,0.156817621435029,"NW"
"856","210614-13","E3HN","HFD","Probe_D8","F",16.8,0.3194,0.28,0.276824406309586,"NW"
"857","210614-14","E3HN","HFD","Probe_D8","F",0,0,0,0,"NW"
"858","210614-15","E3HN","HFD","Probe_D8","F",6.1,0.1392,0.104452054794521,0.111190989695663,"NW"
"859","210614-16","E3HN","HFD","Probe_D8","F",10.7,0.2542,0.18135593220339,0.192182656687079,"NW"
"860","210614-31","E3HN","HFD","Probe_D8","F",10,0.2117,0.166666666666667,0.182704755329248,"NW"
"861","210614-17","E3HN","Control","Probe_D8","F",11.5,0.2508,0.193929173693086,0.189211618257261,"NW"
"862","210614-18","E3HN","Control","Probe_D8","F",12.4,0.2653,0.208403361344538,0.224108802162527,"NW"
"863","210614-19","E3HN","Control","Probe_D8","F",14.2,0.2741,0.241496598639456,0.23217008300864,"NW"
"864","210614-20","E3HN","Control","Probe_D8","F",16.1,0.365,0.27150084317032,0.264339513325608,"NW"
"865","210614-21","E3HN","Control","Probe_D8","M",10.3,0.1875,0.173109243697479,0.148362082608008,"NW"
"866","210614-22","E3HN","Control","Probe_D8","M",7.4,0.1347,0.12436974789916,0.115384615384615,"NW"
"867","210614-23","E3HN","Control","Probe_D8","M",8.8,0.2251,0.146911519198664,0.163423842021199,"NW"
"868","210614-24","E3HN","Control","Probe_D8","M",6.8,0.1445,0.123411978221416,0.13674647487461,"NW"
"869","210614-25","E3HN","Control","Probe_D8","M",7.1,0.1551,0.124125874125874,0.126148840992273,"NW"
"870","210614-26","E3HN","Control","Probe_D8","M",18.7,0.381,0.311148086522463,0.2824314306894,"NW"
"871","210614-27","E3HN","Control","Probe_D8","M",19.1,0.4508,0.331022530329289,0.329604445419317,"NW"
"872","210614-28","E3HN","Control","Probe_D8","M",11.9,0.2341,0.205172413793103,0.209729439168608,"NW"
"873","210614-29","E3HN","Control","Probe_D8","M",18.7,0.4086,0.320205479452055,0.323900118906064,"NW"
"874","210614-30","E3HN","Control","Probe_D8","M",13.8,0.2923,0.237931034482759,0.231818542311048,"NW"
"875","201026_1","E4HN","Control","Probe_D8","F",13,0.2603,0.21630615640599,0.233473854157324,"NW"
"876","201026_2","E4HN","Control","Probe_D8","F",13.5,0.2574,0.225,0.196338672768879,"NW"
"877","201026_3","E4HN","Control","Probe_D8","M",6.9,0.1668,0.115,0.125460699511094,"NW"
"878","201026_4","E4HN","Control","Probe_D8","M",9.2,0.1343,0.153333333333333,0.125914119632477,"NW"
"879","210118-1","E4HN","HFD","Probe_D8","M",1.1,0.0114,0.0183333333333333,0.0144798679029595,"NW"
"880","210118-2","E4HN","HFD","Probe_D8","M",5.1,0.0898,0.0848585690515807,0.0926537350392076,"NW"
"881","210118-3","E4HN","HFD","Probe_D8","M",7.3,0.1026,0.121464226289517,0.123569794050343,"NW"
"882","210118-4","E4HN","HFD","Probe_D8","F",7.2,0.1276,0.12,0.122928709055877,"NW"
"883","210118-5","E4HN","HFD","Probe_D8","F",3.2,0.0573,0.0533333333333333,0.0651802980320783,"NW"
"884","210118-6","E4HN","HFD","Probe_D8","F",6,0.086,0.10016694490818,0.0911789652247667,"NW"
"885","210118-7","E4HN","HFD","Probe_D8","F",0,0,0,0,"NW"
"886","210118-8","E4HN","HFD","Probe_D8","F",3.3,0.047,0.0549084858569052,0.0466084886949623,"NW"
"887","210118-9","E4HN","HFD","Probe_D8","F",6.6,0.1384,0.11,0.134381978832896,"NW"
"888","210118-10","E4HN","HFD","Probe_D8","F",10.3,0.1884,0.17195325542571,0.173066323718538,"NW"
"1037","190715_10","E22","Control","Probe_D8","M",5.2,0.0763,0.0866666666666667,0.0699614890885751,"NE"
"1038","190715_5","E22","Control","Probe_D8","M",6.8,0.1441,0.113333333333333,0.112534166341273,"NE"
"1039","190715_6","E22","Control","Probe_D8","M",7.1,0.1621,0.118333333333333,0.125357667620447,"NE"
"1040","190715_7","E22","Control","Probe_D8","F",8.9,0.1942,0.148333333333333,0.172315882874889,"NE"
"1041","190715_8","E22","Control","Probe_D8","F",6.4,0.1479,0.106666666666667,0.113629379225569,"NE"
"1042","190715_9","E22","Control","Probe_D8","M",14.8,0.2568,0.246666666666667,0.209325073361591,"NE"
"1043","191028_3","E22","Control","Probe_D8","F",10.4,0.216,0.173333333333333,0.171265461465271,"NE"
"1044","191028_4","E22","Control","Probe_D8","F",1.1,0.0258,0.0183028286189684,0.0253090052972337,"NE"
"1045","191028_5","E22","Control","Probe_D8","F",3,0.0714,0.0499168053244592,0.0555685267335979,"NE"
"1046","191028_6","E22","Control","Probe_D8","M",15.7,0.2772,0.261666666666667,0.230385638297872,"NE"
"1047","191028_7","E22","Control","Probe_D8","M",7.5,0.1476,0.125,0.119814920042211,"NE"
"1048","210222_16","E22","Control","Probe_D8","M",3.8,0.0989,0.0924574209245742,0.107769423558897,"NE"
"1049","210222_17","E22","Control","Probe_D8","F",15.9,0.3416,0.270868824531516,0.256475711389744,"NE"
"1050","210503-18","E22","Control","Probe_D8","M",5.6,0.1357,0.10916179337232,0.112492746414656,"NE"
"1051","210503-19","E22","Control","Probe_D8","M",11.1,0.2272,0.297587131367292,0.280944726103623,"NE"
"1052","210503-20","E22","Control","Probe_D8","M",4,0.0721,0.0773694390715667,0.0672825681224337,"NE"
"1053","210503-21","E22","Control","Probe_D8","F",5.2,0.1255,0.0988593155893536,0.105693110998821,"NE"
"1054","210503-22","E22","Control","Probe_D8","F",9.3,0.2033,0.17953667953668,0.185865788992503,"NE"
"1055","190715_1","E33","Control","Probe_D8","M",20.4,0.4482,0.34,0.3236568457539,"NE"
"1056","190715_2","E33","Control","Probe_D8","M",10.8,0.2569,0.18,0.183369022127052,"NE"
"1057","190715_3","E33","Control","Probe_D8","M",5.1,0.1037,0.0848585690515807,0.0939311594202898,"NE"
"1058","190909_2","E33","Control","Probe_D8","M",15.8,0.3693,0.263333333333333,0.256244796003331,"NE"
"1059","190909_3","E33","Control","Probe_D8","F",16.8,0.2463,0.280936454849498,0.222674260916734,"NE"
"1060","190909_4","E33","Control","Probe_D8","F",13,0.3092,0.224525043177893,0.221521707981086,"NE"
"1061","190909_8","E33","Control","Probe_D8","M",21,0.4818,0.35,0.336711160807883,"NE"
"1062","190909_9","E33","Control","Probe_D8","F",34.5,0.5882,0.575959933222037,0.546806730501069,"NE"
"1063","210118-15","E33","HFD","Probe_D8","F",0,0,0,0,"NE"
"1064","210118-16","E33","HFD","Probe_D8","F",5,0.0907,0.0834724540901502,0.0834483393136443,"NE"
"1065","210118-17","E33","HFD","Probe_D8","F",6.6,0.1367,0.10981697171381,0.111746914084852,"NE"
"1066","210118-18","E33","HFD","Probe_D8","F",9.1,0.1907,0.151666666666667,0.16233932067762,"NE"
"1067","210118-19","E33","HFD","Probe_D8","F",3.4,0.0711,0.0566666666666667,0.0604797550187138,"NE"
"1068","210118-20","E33","HFD","Probe_D8","F",5.5,0.1111,0.0916666666666667,0.0993827712675552,"NE"
"1069","210118-21","E33","HFD","Probe_D8","F",4.1,0.0996,0.0683333333333333,0.0868200836820084,"NE"
"1070","210118-22","E33","HFD","Probe_D8","M",11.6,0.243,0.193333333333333,0.217956767423087,"NE"
"1071","210118-23","E33","HFD","Probe_D8","M",4,0.0724,0.0666666666666667,0.0855286473715298,"NE"
"1072","210118-24","E33","HFD","Probe_D8","M",7.9,0.1271,0.131666666666667,0.128552644887226,"NE"
"1073","210118-25","E33","HFD","Probe_D8","M",13.5,0.1666,0.225,0.224437558938435,"NE"
"1074","210118-26","E33","HFD","Probe_D8","M",0,0,0,0,"NE"
"1075","210118-27","E33","HFD","Probe_D8","M",16.7,0.247,0.278333333333333,0.245722244329487,"NE"
"1076","210201_1","E33","Control","Probe_D8","F",1.4,0.0276,0.0233333333333333,0.023383885452851,"NE"
"1077","210201_2","E33","Control","Probe_D8","F",4.7,0.1167,0.0783333333333333,0.0743880673125956,"NE"
"1078","210201_3","E33","Control","Probe_D8","F",2.3,0.0396,0.0383333333333333,0.0332940978644695,"NE"
"1079","210201_4","E33","Control","Probe_D8","F",10.2,0.266,0.17,0.179766168818004,"NE"
"1080","210201_5","E33","Control","Probe_D8","F",16.8,0.4069,0.280467445742905,0.284088528939468,"NE"
"1081","210222_7","E33","Control","Probe_D8","F",0.5,0.0036,0.0144508670520231,0.00479936008532196,"NE"
"1082","210222_8","E33","Control","Probe_D8","F",4.9,0.1081,0.10337552742616,0.100362083372017,"NE"
"1083","210222_9","E33","Control","Probe_D8","F",5.5,0.1347,0.0954861111111111,0.101491862567812,"NE"
"1084","210222_10","E33","Control","Probe_D8","F",11,0.2219,0.209125475285171,0.215583406198387,"NE"
"1085","210222_11","E33","Control","Probe_D8","F",1.9,0.0363,0.0404255319148936,0.0321751462506648,"NE"
"1086","210222_12","E33","Control","Probe_D8","F",5.8,0.1415,0.0978077571669477,0.13260238028301,"NE"
"1087","210222_13","E33","Control","Probe_D8","M",11.7,0.216,0.212727272727273,0.21345982804625,"NE"
"1088","210222_14","E33","Control","Probe_D8","M",7.7,0.1408,0.134615384615385,0.131502755206874,"NE"
"1089","210222_15","E33","Control","Probe_D8","M",2.4,0.0366,0.04,0.037037037037037,"NE"
"1090","210503-1","E33","Control","Probe_D8","M",9.5,0.23,0.158333333333333,0.15716823834905,"NE"
"1091","210503-2","E33","Control","Probe_D8","M",11.2,0.2598,0.216634429400387,0.213493302654285,"NE"
"1092","210503-3","E33","Control","Probe_D8","M",7.1,0.1341,0.126559714795009,0.118389688355257,"NE"
"1093","210503-4","E33","Control","Probe_D8","M",2.8,0.0626,0.0590717299578059,0.0653240112699572,"NE"
"1094","210503-5","E33","Control","Probe_D8","M",12.6,0.1519,0.223801065719361,0.16405659358462,"NE"
"1095","210503-6","E33","Control","Probe_D8","M",9.5,0.1508,0.195876288659794,0.181119385058852,"NE"
"1096","210503-7","E33","Control","Probe_D8","F",10,0.1888,0.166666666666667,0.167777481560473,"NE"
"1097","210503-8","E33","Control","Probe_D8","F",14.7,0.3197,0.336384439359268,0.310388349514563,"NE"
"1098","210503-9","E33","Control","Probe_D8","F",8.4,0.2063,0.149466192170818,0.158655694839652,"NE"
"1099","210503-10","E33","Control","Probe_D8","F",12.7,0.2632,0.217094017094017,0.20398356971247,"NE"
"1100","210503-11","E33","Control","Probe_D8","F",4.7,0.0937,0.113253012048193,0.113287389674767,"NE"
"1101","210503-12","E33","Control","Probe_D8","F",16.8,0.3585,0.31638418079096,0.315859030837004,"NE"
"1102","210503-13","E33","Control","Probe_D8","F",9.2,0.199,0.163120567375887,0.169117022180675,"NE"
"1103","210503-14","E33","Control","Probe_D8","F",12.4,0.274,0.285057471264368,0.287181637144953,"NE"
"1104","210503-15","E33","Control","Probe_D8","F",6.1,0.1459,0.125773195876289,0.12875044122838,"NE"
"1105","210503-16","E33","Control","Probe_D8","F",0,0,0,0,"NE"
"1106","210503-17","E33","Control","Probe_D8","F",9.3,0.1675,0.258333333333333,0.251577050165215,"NE"
"1107","061019_1","E44","Control","Probe_D8","M",17.7,0.3425,0.295,0.284681240129665,"NE"
"1108","061019_10","E44","Control","Probe_D8","F",5,0.1214,0.0831946755407654,0.101606963508537,"NE"
"1109","061019_2","E44","Control","Probe_D8","M",2.7,0.0616,0.045,0.0653165093839466,"NE"
"1110","061019_3","E44","Control","Probe_D8","M",4.1,0.0944,0.0682196339434276,0.0722596448254746,"NE"
"1111","061019_4","E44","Control","Probe_D8","M",5.6,0.1268,0.0933333333333333,0.113998022116336,"NE"
