UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	41
0	41
15	14
36	14
20	4
16	0
55	0
30	0
10	0
10	0
14	0
0	0
0	0
0	0
0	0
0	1
0	1
7	0
0	0
0	0
0	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
9	0
0	29
13	0
0	1
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	3
0	3
0	0
5	2
0	2
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	2
0	0
0	0
0	0
0	29
0	1
0	0
0	0
0	0
7	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	5
0	5
4	3
0	0
0	0
0	0
0	0
0	0
0	9
15	0
0	0
0	0
0	0
19	0
18	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
18	0
5	0
53	11
41	7
17	0
21	4
23	0
0	0
0	0
0	0
0	0
0	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	16
0	0
0	0
0	0
0	45
16	0
0	45
0	45
0	0
0	45
0	0
0	22
0	13
0	22
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	0
8	196
53	268
0	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	28
2	18
0	0
0	0
0	598
0	59
0	38
0	607
5	103
0	50
0	103
0	86
0	0
0	0
0	8
0	0
0	0
0	254
0	270
0	253
0	270
0	253
0	270
0	253
0	0
0	0
0	0
0	270
0	339
0	369
0	347
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54	602
0	42
12	0
0	42
17	8
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
