UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	76
0	76
55	14
186	13
108	0
28	11
48	0
119	20
95	0
78	20
12	0
0	0
0	0
0	0
0	0
15	0
0	0
126	0
0	0
0	0
106	47
0	45
0	0
0	0
0	0
0	0
0	0
20	0
0	0
8	0
0	0
0	0
0	26
0	0
0	0
0	15
0	2
0	2
0	0
0	0
0	0
0	0
0	0
29	5
0	0
0	0
0	0
0	0
28	55
0	36
0	36
0	9
0	9
0	20
0	20
0	17
0	0
0	0
0	11
0	16
0	7
0	7
0	30
0	23
0	0
11	21
0	21
0	0
0	0
0	50
0	0
21	36
0	0
0	0
0	0
0	0
0	10
0	3
0	3
12	30
0	0
0	4
0	0
0	18
0	18
1	55
0	9
0	16
0	0
0	0
0	0
0	0
0	32
0	8
0	0
0	0
0	13
0	13
0	26
0	0
0	0
0	0
0	15
0	20
0	20
0	0
10	0
4	0
0	4
0	4
0	0
0	0
13	0
0	0
0	0
0	7
23	0
0	0
0	0
0	11
0	17
15	0
5	0
0	0
0	37
0	30
15	0
0	4
0	4
0	20
0	50
0	0
0	32
0	0
0	0
16	34
13	15
0	15
0	23
0	0
0	1
0	11
0	11
0	0
0	0
19	0
0	0
0	17
0	17
0	19
0	19
2	19
0	0
15	0
0	0
0	0
0	0
0	12
0	12
0	0
0	0
0	0
0	0
47	12
7	12
171	0
61	15
80	0
85	9
33	0
63	0
0	0
0	0
0	0
0	0
0	0
3	113
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	105
0	105
0	95
0	28
0	28
0	0
0	12
0	0
0	0
0	28
0	105
0	28
0	34
0	75
0	0
0	18
0	75
0	0
0	31
0	31
0	31
0	0
0	0
0	0
200	321
0	20
27	279
0	228
0	42
0	218
0	0
0	80
0	80
0	80
0	0
0	0
0	0
0	0
0	0
37	90
0	79
0	0
0	0
512	1911
230	1771
0	211
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	10
0	0
1	68
7	23
0	0
0	0
15	4388
72	1105
0	398
0	4388
90	731
0	37
0	620
0	280
0	1
0	80
10	195
14	108
0	1
1	893
0	901
0	876
0	901
0	876
0	901
0	876
0	1
0	0
0	0
0	901
23	1277
1	1278
0	1122
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	3171
0	151
121	42
0	151
0	78
0	151
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
90	0
0	0
0	0
0	0
0	0
0	0
