UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
4	0
3	0
0	0
29	4
0	0
2	0
6	2
11	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
2	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	1
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	3
0	0
0	6
0	6
1	0
0	0
0	0
0	0
0	0
0	4
0	3
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	4
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
1	4
0	4
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	6
1	0
0	0
0	0
0	3
0	0
2	0
3	0
0	6
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	5
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
4	0
0	0
42	4
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	4
0	4
0	0
0	0
0	0
0	0
0	4
0	8
0	4
0	2
0	7
0	0
0	5
0	7
0	0
0	1
0	1
0	1
0	0
0	0
0	0
2	26
0	0
0	26
0	21
0	0
0	13
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	95
20	118
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
1	4
0	0
0	0
0	413
0	24
0	6
0	413
16	27
0	3
0	27
0	20
0	0
0	0
5	18
0	0
0	0
0	117
0	121
0	112
0	121
0	112
0	121
0	112
0	0
0	0
0	0
0	121
6	123
0	134
0	123
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	476
0	2
4	1
0	2
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	4
0	4
0	0
0	1
11	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
