UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	12
0	12
4	0
56	5
13	0
10	0
24	0
35	0
11	0
7	0
9	0
0	0
0	0
0	0
0	0
0	25
0	25
15	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
8	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	10
3	21
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
9	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	11
10	1
0	0
0	0
0	0
13	0
10	4
6	0
0	0
0	19
0	0
0	0
4	1
0	0
0	0
0	0
10	0
4	0
0	0
0	0
6	0
0	0
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
29	15
13	0
0	0
31	0
12	0
30	0
22	0
0	0
6	0
0	0
0	0
0	71
0	3
0	2
0	0
0	0
0	0
0	0
0	0
14	45
0	49
0	38
0	9
0	5
0	16
0	0
0	0
0	0
0	5
0	38
0	9
0	14
0	14
0	10
0	0
0	14
0	0
0	22
0	22
0	22
0	0
0	0
0	0
23	135
3	22
0	104
0	45
0	31
0	38
0	0
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	29
0	29
0	0
0	0
83	325
130	373
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
7	98
1	37
0	0
0	0
0	488
4	108
0	51
0	488
24	192
0	20
0	169
0	105
0	0
0	14
5	21
13	18
0	0
0	255
0	247
0	233
0	247
0	233
0	247
0	233
0	0
0	0
0	0
0	247
25	454
0	510
0	485
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	588
0	58
36	0
30	58
1	36
0	58
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	8
0	6
0	0
0	0
41	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
