UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	87
0	87
55	29
169	25
94	0
38	5
40	0
113	9
68	0
84	15
10	0
0	0
0	0
0	0
0	0
10	1
0	1
118	0
0	0
0	0
95	51
0	47
0	0
0	0
0	0
0	0
0	0
30	0
0	0
12	0
0	0
0	0
0	28
0	0
0	0
0	7
0	2
0	2
0	0
0	0
0	0
0	0
0	0
28	9
0	0
0	0
0	0
0	0
34	67
0	33
0	33
0	16
0	16
0	22
0	22
0	13
0	0
0	0
0	14
0	16
0	2
0	2
0	32
0	22
0	0
18	10
0	10
0	0
0	0
0	31
0	0
16	22
0	0
0	0
0	0
0	0
0	18
0	2
0	2
15	29
0	0
0	8
0	0
0	13
0	13
3	66
0	16
0	16
0	0
0	0
0	0
0	0
0	25
0	10
0	0
0	0
0	13
0	13
0	28
0	0
0	0
0	0
0	7
0	16
0	16
0	0
15	0
9	0
0	8
0	8
0	0
0	0
12	0
0	0
0	0
0	2
27	1
0	0
0	0
0	14
0	13
19	0
13	1
0	0
0	30
0	20
23	0
0	0
0	0
0	22
0	31
0	0
0	14
0	0
0	0
9	35
6	12
0	11
0	23
0	0
0	0
0	15
0	15
0	0
0	0
24	0
0	0
0	13
0	13
0	14
0	14
4	14
0	0
5	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	1
55	9
10	9
174	0
62	12
73	0
103	7
35	0
74	0
0	0
0	0
0	0
0	0
0	0
7	146
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	106
0	106
0	94
0	25
0	25
0	0
0	11
0	0
0	0
0	25
0	106
0	25
0	33
0	85
0	0
0	20
0	85
0	0
0	34
0	34
0	34
0	0
0	0
0	0
205	358
0	11
16	325
0	267
0	33
0	252
0	0
0	65
0	64
0	65
0	0
0	0
0	0
0	0
0	0
31	93
0	87
0	0
0	0
547	1895
235	1770
0	215
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	1
0	10
0	0
2	49
14	13
0	0
0	0
20	4374
63	1168
0	417
0	4374
75	716
0	41
0	609
0	317
0	0
0	75
12	186
10	105
0	1
0	860
0	843
0	828
0	843
0	828
0	843
0	828
0	1
0	0
0	0
0	843
25	1264
1	1251
0	1117
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	3085
0	127
128	29
0	127
0	72
0	127
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	1
0	0
0	0
0	0
107	0
0	0
0	0
0	0
0	0
0	0
