UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	5
0	5
0	0
13	0
10	0
6	0
9	0
9	1
2	0
12	0
6	0
0	0
0	0
4	0
0	0
0	2
0	2
4	0
0	0
0	0
10	6
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	6
0	1
0	0
0	0
0	0
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	6
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	0
0	0
15	0
0	0
9	0
14	0
1	2
1	0
0	0
0	0
4	0
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
0	45
0	45
0	9
0	9
0	0
0	0
0	0
0	4
0	9
0	45
0	9
0	3
0	19
0	0
0	16
0	19
0	0
0	2
0	2
0	2
0	0
0	0
0	0
3	11
5	2
0	11
0	11
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
16	143
16	152
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
5	18
0	6
1	0
0	0
0	223
0	8
0	4
0	223
12	42
0	18
0	41
0	33
0	0
0	0
10	16
0	0
0	0
0	99
0	88
0	85
0	88
0	85
0	88
0	85
0	0
0	0
0	0
0	88
4	149
0	152
0	150
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	299
0	37
3	7
0	37
17	16
0	33
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	2
0	0
0	4
5	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
