UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	17
0	17
22	10
46	7
28	3
8	0
23	3
31	5
15	2
23	6
17	1
0	0
0	0
0	0
0	0
5	15
0	15
14	0
1	8
0	8
12	14
0	14
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	1
0	1
1	0
0	0
0	4
3	3
0	1
0	0
0	0
0	4
0	0
0	1
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	1
2	3
0	3
4	0
0	6
0	5
0	5
0	0
0	0
0	0
1	4
0	3
0	6
0	1
0	6
0	3
3	4
0	0
0	0
0	0
0	0
0	2
0	0
0	0
2	0
0	0
0	0
1	0
0	2
0	2
0	0
0	0
0	6
0	8
0	0
0	0
0	0
0	9
0	8
0	0
0	0
0	0
0	0
0	4
1	0
1	1
0	1
0	1
0	0
0	0
0	4
0	3
0	1
0	0
0	0
3	0
0	0
0	0
1	3
0	3
3	1
4	0
0	1
0	1
0	3
1	2
6	3
0	3
2	1
0	3
0	3
0	0
1	3
0	2
3	2
0	6
0	3
1	4
0	0
0	0
5	7
1	4
0	3
2	1
0	1
1	1
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	0
0	0
1	0
0	0
18	1
14	0
23	0
30	0
10	3
13	2
6	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	29
0	29
1	27
0	5
0	5
0	2
0	1
0	0
0	0
0	5
0	29
0	5
0	4
0	7
0	1
0	2
0	7
0	0
0	2
0	2
0	2
0	0
0	0
0	0
2	46
1	1
0	46
0	41
0	0
0	40
0	0
0	7
0	6
0	7
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
11	233
43	277
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	13
0	2
0	0
0	0
0	1047
3	145
0	49
0	1049
14	53
0	6
0	47
0	28
0	0
0	0
5	17
0	3
0	0
2	156
0	158
0	148
0	158
0	148
0	158
0	148
0	0
0	0
0	0
0	158
4	344
0	358
0	319
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	543
0	32
8	7
3	32
3	13
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
10	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
