UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
39	37
0	37
21	7
58	16
59	2
22	3
16	12
5	3
21	0
9	0
0	0
0	0
0	0
0	0
0	0
6	8
0	8
5	0
0	0
0	0
18	26
0	26
0	0
0	0
0	0
0	0
0	5
0	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
5	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
9	4
0	0
0	0
0	8
0	8
0	0
7	4
0	4
0	0
0	0
0	2
0	2
0	0
0	16
0	16
7	2
0	13
1	6
0	0
5	4
0	0
0	0
0	12
0	7
0	6
0	0
2	0
0	0
0	0
0	0
0	4
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	12
0	0
0	4
0	4
0	0
0	0
0	13
0	6
0	0
0	4
0	3
7	14
0	14
3	0
0	0
10	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
5	12
0	12
4	0
0	0
3	0
5	8
0	8
4	0
0	0
0	0
0	0
4	2
5	0
23	8
0	8
0	4
0	0
0	0
0	0
9	11
0	7
0	0
2	0
7	0
17	0
0	0
0	0
0	7
0	4
0	0
0	0
0	1
5	0
0	0
0	0
0	0
0	0
0	0
3	0
2	11
0	11
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
19	0
29	0
34	11
14	4
13	0
23	0
0	0
0	0
0	0
0	0
0	0
0	103
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	22
0	22
0	22
0	9
0	8
0	0
0	0
0	0
0	0
0	8
0	22
0	9
0	23
0	24
0	0
0	12
0	24
0	0
0	10
0	10
0	10
0	0
0	0
0	0
22	80
0	3
0	77
0	63
0	3
0	55
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
14	323
84	332
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	26
0	12
0	0
0	0
0	1515
35	285
0	153
0	1521
19	106
0	38
0	105
0	76
0	1
0	4
12	36
0	1
0	0
0	333
0	330
0	329
0	330
0	329
0	330
0	329
0	2
0	0
0	0
0	330
9	497
0	591
0	533
0	0
0	0
0	1
0	0
0	0
0	0
0	0
8	1145
0	69
3	17
0	69
11	35
0	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	14
0	17
0	14
0	0
0	0
0	3
0	0
0	0
0	0
