Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
59,220808_8,E2HN_F_18mth_Ctrl,A,Day1,4,MWM_150,8/15/22,60,9.85,0.164,7.4,1.342,0.181,4.6,1.129,0.244,33.5,4.724,0.141,14.5,2.655,0.184,,,40.2,6.046,0.15,Control
60,220808_9,E2HN_F_18mth_HFD,C,Day1,4,MWM_150,8/15/22,50.7,7.419,0.146,5.9,1.047,0.176,6.1,1.06,0.175,23.5,3.538,0.151,15.2,1.774,0.117,7.372,46.7,23.8,3.49,0.147,HFD
61,220808_10,E2HN_F_18mth_HFD,C,Day1,4,MWM_150,8/15/22,60,10.217,0.17,14.9,2.802,0.188,9.6,1.297,0.136,28.6,4.886,0.171,7,1.232,0.177,,,28.4,4.667,0.164,HFD
62,220808_11,E2HN_F_18mth_HFD,C,Day1,4,MWM_150,8/15/22,60,6.703,0.112,10.2,1.159,0.114,9.1,0.946,0.104,28.6,2.801,0.098,12.1,1.797,0.148,,,42.3,4.819,0.114,HFD
63,220808_12,E2HN_F_18mth_HFD,C,Day1,4,MWM_150,8/15/22,11.4,0.984,0.086,0,0,,0,0,,4.5,0.462,0.103,6.9,0.521,0.075,0.846,7.4,0,0,,HFD
64,220808_13,E2HN_M_18mth_HFD,B,Day1,4,MWM_150,8/15/22,23.3,2.789,0.12,0.4,0.051,0.127,0,0,,16.9,2.363,0.14,6,0.375,0.062,2.642,19.2,8.1,0.874,0.108,HFD
65,220808_14,E2HN_M_18mth_HFD,B,Day1,4,MWM_150,8/15/22,23.2,2.896,0.125,0,0,,0,0,,17.1,2.51,0.146,6.1,0.386,0.064,2.796,19.2,2.6,0.414,0.161,HFD
66,220808_15,E2HN_M_18mth_HFD,B,Day1,4,MWM_150,8/15/22,24.3,2.541,0.104,0,0,,0,0,,13.4,1.5,0.112,11,1.04,0.095,2.495,20.3,9.9,1.37,0.139,HFD
67,220808_16,E2HN_M_18mth_HFD,B,Day1,4,MWM_150,8/15/22,60,5.709,0.095,8.4,1.051,0.125,14.1,1.618,0.115,37.5,3.04,0.081,0,0,,,,27.8,2.577,0.093,HFD
68,220808_17,E2HN_M_18mth_HFD,B,Day1,4,MWM_150,8/15/22,60,10.094,0.168,16.1,2.834,0.176,19.9,3.23,0.162,13,2.243,0.173,11,1.787,0.162,,,35.5,5.503,0.155,HFD
69,220808_1,E4HN_M_Ctrl,D,Day2,1,MWM_150,8/16/22,60,10.485,0.175,15.2,2.53,0.166,21.7,3.637,0.167,12.3,2.108,0.172,10.8,2.21,0.205,,,32.2,4.948,0.154,Control
70,220808_2,E4HN_M_Ctrl,D,Day2,1,MWM_150,8/16/22,60,8.644,0.144,23.7,2.94,0.124,23.6,3.345,0.142,3,0.643,0.214,9.7,1.716,0.176,,,31.8,3.53,0.111,Control
71,220808_3,E4HN_M_Ctrl,D,Day2,1,MWM_150,8/16/22,60,7.66,0.128,24.4,2.362,0.097,7.7,0.914,0.119,21.6,3.305,0.153,6.4,1.08,0.17,,,27.3,2.166,0.079,Control
72,220808_4,E4HN_M_Ctrl,D,Day2,1,MWM_150,8/16/22,60,9.012,0.15,25.9,2.723,0.105,6.6,1.11,0.168,12.1,2.452,0.202,15.4,2.728,0.178,,,39.6,4.822,0.122,Control
73,220808_5,E4HN_M_Ctrl,D,Day2,1,MWM_150,8/16/22,31.4,5.497,0.175,6.8,0.998,0.147,8.6,1.622,0.189,5.1,1.186,0.234,10.9,1.691,0.155,5.399,27.4,4.2,0.809,0.194,Control
74,220808_6,E2HN_F_18mth_Ctrl,A,Day2,1,MWM_150,8/16/22,60,12.549,0.209,17,3.261,0.192,10,2.382,0.238,14.9,3.104,0.209,18.1,3.802,0.21,,,36.9,7.415,0.201,Control
75,220808_7,E2HN_F_18mth_Ctrl,A,Day2,1,MWM_150,8/16/22,60,11.603,0.193,8.2,1.195,0.146,19.1,3.7,0.194,17.5,3.593,0.205,15.2,3.115,0.204,,,32.2,5.284,0.164,Control
76,220808_8,E2HN_F_18mth_Ctrl,A,Day2,1,MWM_150,8/16/22,60,11.441,0.191,8.5,1.578,0.185,13.1,2.745,0.209,22.7,4.05,0.178,15.6,3.069,0.197,,,37.6,6.242,0.166,Control
77,220808_9,E2HN_F_18mth_HFD,C,Day2,1,MWM_150,8/16/22,60,10.809,0.18,21.2,3.555,0.167,14.8,2.754,0.186,17,3.106,0.183,7,1.394,0.199,,,12.9,2.214,0.172,HFD
78,220808_10,E2HN_F_18mth_HFD,C,Day2,1,MWM_150,8/16/22,60,11.392,0.19,28.6,5.273,0.184,19.4,3.503,0.181,4.6,0.987,0.216,7.4,1.63,0.219,,,27.5,4.841,0.176,HFD
79,220808_11,E2HN_F_18mth_HFD,C,Day2,1,MWM_150,8/16/22,60,9.478,0.158,15.9,2.056,0.13,22,3.43,0.156,13.1,2.261,0.173,9.1,1.732,0.19,,,46,7.347,0.16,HFD
80,220808_12,E2HN_F_18mth_HFD,C,Day2,1,MWM_150,8/16/22,60,10.122,0.169,15.7,2.319,0.148,9.4,1.592,0.169,9.6,1.844,0.193,25.3,4.366,0.173,,,23.7,3.24,0.137,HFD
81,220808_13,E2HN_M_18mth_HFD,B,Day2,1,MWM_150,8/16/22,14.5,2.065,0.143,2.5,0.504,0.204,0.9,0.16,0.184,3,0.632,0.211,8.1,0.769,0.095,1.968,10.4,0,0,,HFD
82,220808_14,E2HN_M_18mth_HFD,B,Day2,1,MWM_150,8/16/22,37.9,5.675,0.15,7.5,1.17,0.156,10.7,1.646,0.154,2.4,0.468,0.198,17.4,2.391,0.137,5.535,33.9,5.5,0.485,0.088,HFD
83,220808_15,E2HN_M_18mth_HFD,B,Day2,1,MWM_150,8/16/22,25,2.903,0.116,14.4,1.765,0.122,0,0,,4.9,0.761,0.155,5.6,0.377,0.067,2.808,20.9,6.1,0.708,0.115,HFD
84,220808_16,E2HN_M_18mth_HFD,B,Day2,1,MWM_150,8/16/22,54.4,6.927,0.127,26.5,3.439,0.13,11.8,1.742,0.148,5.3,0.887,0.169,10.9,0.858,0.079,6.833,50.4,16.4,1.644,0.1,HFD
85,220808_17,E2HN_M_18mth_HFD,B,Day2,1,MWM_150,8/16/22,60,11.565,0.193,29.5,5.519,0.187,15.4,2.952,0.192,6.8,1.423,0.209,8.3,1.67,0.201,,,16.9,2.917,0.173,HFD
86,220808_1,E4HN_M_Ctrl,D,Day2,2,MWM_150,8/16/22,5.1,0.309,0.061,0,0,,0,0,,0,0,,5.1,0.309,0.061,0.168,1.1,0,0,,Control
87,220808_2,E4HN_M_Ctrl,D,Day2,2,MWM_150,8/16/22,44.2,6.845,0.155,6.8,1.16,0.17,10.4,2.161,0.208,17.9,2.422,0.136,9.2,1.101,0.12,6.805,40.2,5.4,1.033,0.19,Control
88,220808_3,E4HN_M_Ctrl,D,Day2,2,MWM_150,8/16/22,50.8,6.068,0.119,2.9,0.714,0.246,7.7,1.16,0.151,13.2,1.708,0.13,27.1,2.486,0.092,5.959,46.8,12,0.994,0.083,Control
89,220808_4,E4HN_M_Ctrl,D,Day2,2,MWM_150,8/16/22,60,9.951,0.166,2,0.483,0.242,11.5,1.984,0.172,25.5,3.384,0.133,21,4.1,0.195,,,8.9,0.812,0.091,Control
90,220808_5,E4HN_M_Ctrl,D,Day2,2,MWM_150,8/16/22,9.9,0.799,0.081,0,0,,0,0,,0,0,,9.9,0.799,0.081,0.702,5.9,0,0,,Control
91,220808_6,E2HN_F_18mth_Ctrl,A,Day2,2,MWM_150,8/16/22,60,10.926,0.182,0,0,,12.7,2.069,0.163,15,3.114,0.208,32.3,5.743,0.178,10.879,58,26.1,4.057,0.155,Control
92,220808_7,E2HN_F_18mth_Ctrl,A,Day2,2,MWM_150,8/16/22,60,12.824,0.214,23.4,4.709,0.201,8.4,1.861,0.222,14.1,3.249,0.231,14.1,3.005,0.213,,,30.7,6.464,0.21,Control
93,220808_8,E2HN_F_18mth_Ctrl,A,Day2,2,MWM_150,8/16/22,5.6,0.27,0.049,0,0,,0,0,,0,0,,5.6,0.27,0.049,0.181,1.5,0,0,,Control
94,220808_9,E2HN_F_18mth_HFD,C,Day2,2,MWM_150,8/16/22,7.9,0.749,0.095,0,0,,0,0,,0,0,,7.9,0.749,0.095,0.425,3.8,0,0,,HFD
95,220808_10,E2HN_F_18mth_HFD,C,Day2,2,MWM_150,8/16/22,60,12.773,0.213,13.2,2.81,0.213,12,2.669,0.223,15.6,3.354,0.215,19.3,3.941,0.205,,,29.8,6.188,0.208,HFD
96,220808_11,E2HN_F_18mth_HFD,C,Day2,2,MWM_150,8/16/22,6.2,0.176,0.028,0,0,,0,0,,0,0,,6.2,0.176,0.028,0.086,2.1,0,0,,HFD
97,220808_12,E2HN_F_18mth_HFD,C,Day2,2,MWM_150,8/16/22,60,10.184,0.17,9.1,1.536,0.169,15.1,2.408,0.159,17.1,3.351,0.196,18.7,2.889,0.154,,,34,4.954,0.146,HFD
98,220808_13,E2HN_M_18mth_HFD,B,Day2,2,MWM_150,8/16/22,6.2,0.456,0.074,0,0,,0,0,,0,0,,6.2,0.456,0.074,0.315,2.1,0,0,,HFD
99,220808_14,E2HN_M_18mth_HFD,B,Day2,2,MWM_150,8/16/22,45.7,6.972,0.153,12.3,1.769,0.143,6.7,1.276,0.189,9.5,1.648,0.174,17.1,2.28,0.133,6.874,41.6,24.7,3.979,0.161,HFD
100,220808_15,E2HN_M_18mth_HFD,B,Day2,2,MWM_150,8/16/22,7.7,0.241,0.031,0,0,,0,0,,0,0,,7.7,0.241,0.031,0.193,3.6,0,0,,HFD
101,220808_16,E2HN_M_18mth_HFD,B,Day2,2,MWM_150,8/16/22,26.6,2.76,0.104,0,0,,1.3,0.052,0.04,5.5,0.608,0.11,19.8,2.1,0.106,2.661,22.6,4.5,0.561,0.126,HFD
102,220808_17,E2HN_M_18mth_HFD,B,Day2,2,MWM_150,8/16/22,60,10.791,0.18,15,3.035,0.202,20.4,3.769,0.185,7.5,1.313,0.174,17,2.674,0.157,,,9.3,1.096,0.118,HFD
103,220808_1,E4HN_M_Ctrl,D,Day2,3,MWM_150,8/16/22,45.9,8.26,0.18,5.6,1.155,0.205,14.9,2.95,0.198,14,2.631,0.187,11.3,1.524,0.135,8.181,41.8,14.5,2.558,0.176,Control
104,220808_2,E4HN_M_Ctrl,D,Day2,3,MWM_150,8/16/22,60,8.557,0.143,4.9,0.782,0.161,0,0,,52.1,7.221,0.139,3.1,0.554,0.181,,,18.9,2.181,0.115,Control
105,220808_3,E4HN_M_Ctrl,D,Day2,3,MWM_150,8/16/22,26,2.073,0.08,0,0,,0,0,,15.9,1.085,0.068,10.1,0.988,0.098,1.963,22,4.6,0.455,0.1,Control
106,220808_4,E4HN_M_Ctrl,D,Day2,3,MWM_150,8/16/22,36,5.498,0.153,9.8,1.647,0.169,0,0,,17.6,2.84,0.161,8.6,1.01,0.117,5.37,32,5.1,0.639,0.125,Control
107,220808_5,E4HN_M_Ctrl,D,Day2,3,MWM_150,8/16/22,12.8,1.431,0.112,0,0,,0,0,,6.3,0.772,0.122,6.4,0.66,0.103,1.336,8.7,0,0,,Control
108,220808_6,E2HN_F_18mth_Ctrl,A,Day2,3,MWM_150,8/16/22,14.6,1.506,0.103,0,0,,0,0,,6.3,0.594,0.094,8.3,0.912,0.109,1.342,10.6,0,0,,Control
109,220808_7,E2HN_F_18mth_Ctrl,A,Day2,3,MWM_150,8/16/22,60,11.834,0.197,13.3,2.509,0.189,15.2,2.786,0.183,15.7,3.161,0.201,15.8,3.378,0.214,,,49.3,9.891,0.2,Control
110,220808_8,E2HN_F_18mth_Ctrl,A,Day2,3,MWM_150,8/16/22,60,11.672,0.195,5.6,1.308,0.235,11,2.3,0.21,23.8,4.347,0.183,19.7,3.718,0.189,,,38.1,7.714,0.203,Control
111,220808_9,E2HN_F_18mth_HFD,C,Day2,3,MWM_150,8/16/22,60,9.144,0.152,18.6,2.876,0.155,4.7,0.787,0.169,30.7,4.44,0.144,6,1.041,0.173,,,7.9,1.189,0.151,HFD
112,220808_10,E2HN_F_18mth_HFD,C,Day2,3,MWM_150,8/16/22,60,12.193,0.203,10.1,2.128,0.211,17.5,3.688,0.21,15.4,3.105,0.202,17,3.272,0.192,,,20.6,3.851,0.187,HFD
113,220808_11,E2HN_F_18mth_HFD,C,Day2,3,MWM_150,8/16/22,60,10.846,0.181,13.1,2.264,0.173,11,1.872,0.171,18.8,3.494,0.186,17.1,3.216,0.188,,,37.2,6.39,0.172,HFD
114,220808_12,E2HN_F_18mth_HFD,C,Day2,3,MWM_150,8/16/22,39.4,6.007,0.152,11.2,1.803,0.161,1.7,0.418,0.25,9.4,1.636,0.175,17.2,2.151,0.125,5.912,35.4,17.8,2.251,0.126,HFD
115,220808_13,E2HN_M_18mth_HFD,B,Day2,3,MWM_150,8/16/22,60,10.059,0.168,4.8,1.168,0.243,6.8,1.239,0.182,21.3,3.561,0.167,27.1,4.092,0.151,,,38.6,6.339,0.164,HFD
116,220808_14,E2HN_M_18mth_HFD,B,Day2,3,MWM_150,8/16/22,60,9.433,0.157,1.7,0.254,0.146,21.6,3.433,0.159,16.2,2.453,0.151,20.4,3.294,0.161,9.433,58.9,11.5,1.845,0.16,HFD
117,220808_15,E2HN_M_18mth_HFD,B,Day2,3,MWM_150,8/16/22,30.1,3.272,0.109,0,0,,0,0,,23.8,2.845,0.12,6.3,0.427,0.068,3.178,26,5.8,0.703,0.121,HFD
118,220808_16,E2HN_M_18mth_HFD,B,Day2,3,MWM_150,8/16/22,11.6,0.879,0.076,0,0,,0,0,,6,0.514,0.086,5.6,0.365,0.065,0.743,7.6,0,0,,HFD
119,220808_17,E2HN_M_18mth_HFD,B,Day2,3,MWM_150,8/16/22,60,12.428,0.207,9.1,1.959,0.216,19.6,4.121,0.21,11.1,2.325,0.21,20.3,4.023,0.198,,,31.7,6.333,0.2,HFD
120,220808_1,E4HN_M_Ctrl,D,Day2,4,MWM_150,8/16/22,60,11.643,0.194,10.1,1.778,0.176,20.7,3.782,0.182,7,1.566,0.223,22.1,4.518,0.204,,,24.2,4.007,0.166,Control
121,220808_2,E4HN_M_Ctrl,D,Day2,4,MWM_150,8/16/22,37.8,4.175,0.11,17.5,1.304,0.075,11,1.893,0.172,0,0,,9.3,0.978,0.105,4.064,33.7,0.8,0.078,0.093,Control
