Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
459,210614_24,E3HN_M,C,Day4,3,MWM_150,6/24/21,60,9.81,0.164,21.3,3.703,0.174,9.5,1.144,0.12,19.9,2.809,0.141,9.3,2.153,0.232,,,46.5,6.805,0.146,Control,M,12
460,210614_25,E3HN_M,C,Day4,3,MWM_150,6/24/21,18.2,2.213,0.122,2.4,0.337,0.139,0,0,,4.9,0.898,0.182,6.8,0.908,0.134,2.142,14.1,0.6,0.044,0.07,Control,M,12
461,210614_26,E3HN_M,C,Day4,3,MWM_150,6/24/21,29.8,5.406,0.181,1.3,0.203,0.158,4.3,0.747,0.174,5.8,1.47,0.252,14.4,2.953,0.206,5.373,25.8,7.7,1.384,0.181,Control,M,12
462,210614_27,E3HN_M,C,Day4,3,MWM_150,6/24/21,14.7,2.336,0.159,3.7,0.718,0.191,2.4,0.577,0.244,0,0,,4.5,0.966,0.213,2.26,10.6,0,0,,Control,M,12
463,210614_28,E3HN_M,C,Day4,3,MWM_150,6/24/21,55.3,7.81,0.141,17.7,2.104,0.119,10.3,1.726,0.168,11.9,2,0.168,11.4,1.943,0.171,7.772,51.2,8.9,1.469,0.166,Control,M,12
464,210614_29,E3HN_M,C,Day4,3,MWM_150,6/24/21,17.3,1.952,0.113,9.2,1.023,0.111,0.7,0.202,0.289,0,0,,3.3,0.652,0.198,1.877,13.2,0,0,,Control,M,12
465,210614_30,E3HN_M,C,Day4,3,MWM_150,6/24/21,33.8,4.005,0.119,9.2,0.86,0.093,8.5,1.109,0.131,0.1,0.05,0.379,11.8,1.876,0.158,3.896,29.7,8.2,0.406,0.049,Control,M,12
466,210614_1,E3HN_M,C,Day4,4,MWM_150,6/24/21,30.3,3.403,0.112,0,0,,0,0,,19.1,2.245,0.118,7.2,1.083,0.15,3.327,26.3,8.1,0.602,0.074,HFD,F,12
467,210614_2,E2HN_F,D,Day4,4,MWM_150,6/24/21,60,11.624,0.194,5.7,1.243,0.218,19.4,3.754,0.194,15,2.998,0.2,19.9,3.629,0.182,,,21.2,3.987,0.188,HFD,F,12
468,210614_3,E2HN_F,D,Day4,4,MWM_150,6/24/21,23.7,4.198,0.177,4.9,0.934,0.192,3.2,0.734,0.229,3.7,0.891,0.241,11.3,1.603,0.142,3.565,19.7,6.2,0.808,0.131,HFD,F,12
469,210614_4,E2HN_F,D,Day4,4,MWM_150,6/24/21,10.4,1.396,0.134,1.3,0.277,0.208,4.2,0.863,0.207,0,0,,0.9,0.185,0.206,1.325,6.4,0,0,,HFD,F,12
470,210614_5,E2HN_F,D,Day4,4,MWM_150,6/24/21,7.2,0.542,0.076,0,0,,0,0,,0,0,,3.1,0.437,0.14,0.437,3.1,0,0,,HFD,F,12
471,210614_6,E2HN_M,B,Day4,4,MWM_150,6/24/21,12,1.293,0.108,0,0,,0,0,,0.7,0.042,0.06,7.2,1.122,0.155,1.163,7.9,3.8,0.441,0.116,HFD,M,12
472,210614_7,E2HN_M,B,Day4,4,MWM_150,6/24/21,7,0.481,0.069,0,0,,0,0,,0,0,,2.9,0.363,0.123,0.363,2.9,0.5,0.038,0.071,HFD,M,12
473,210614_8,E3HN_M,C,Day4,4,MWM_150,6/24/21,24.7,2.608,0.106,0,0,,1.9,0.229,0.12,0,0,,18.8,2.294,0.122,2.523,20.7,3.7,0.292,0.078,HFD,M,12
474,210614_9,E3HN_M,C,Day4,4,MWM_150,6/24/21,10.4,0.792,0.076,0,0,,0,0,,0,0,,6.4,0.792,0.124,0.792,6.4,0,0,,HFD,M,12
475,210614_10,E3HN_M,C,Day4,4,MWM_150,6/24/21,12.1,1.182,0.098,0,0,,0,0,,0,0,,8,1.098,0.136,1.098,8,0,0,,HFD,M,12
476,210614_11,E3HN_M,C,Day4,4,MWM_150,6/24/21,41.3,6.946,0.168,4.7,0.981,0.209,10.5,2.375,0.226,3.1,0.737,0.238,18.9,2.775,0.146,6.868,37.2,0.9,0.082,0.091,HFD,M,12
477,210614_12,E3HN_M,C,Day4,4,MWM_150,6/24/21,12.9,0.472,0.037,0,0,,0,0,,0,0,,8.8,0.387,0.044,0.387,8.8,8.1,0.226,0.028,HFD,M,12
478,210614_13,E3HN_F,A,Day4,4,MWM_150,6/24/21,60,11.916,0.199,11.9,2.37,0.199,4,0.902,0.224,29.4,5.804,0.197,14.7,2.84,0.194,,,27.1,5.525,0.204,HFD,F,12
479,210614_14,E3HN_F,A,Day4,4,MWM_150,6/24/21,48.1,7.324,0.152,2,0.442,0.217,1.9,0.26,0.14,15.2,2.888,0.19,25,3.692,0.148,7.282,44.1,10.5,1.486,0.141,HFD,F,12
480,210614_15,E3HN_F,A,Day4,4,MWM_150,6/24/21,5.6,0.324,0.058,0,0,,0,0,,0,0,,1.5,0.243,0.16,0.243,1.5,0,0,,HFD,F,12
481,210614_16,E3HN_F,A,Day4,4,MWM_150,6/24/21,17,2.68,0.158,0,0,,0.9,0.161,0.172,0,0,,13.1,2.399,0.183,2.485,12.9,0,0,,HFD,F,12
482,210614_31,E3HN_F,A,Day4,4,MWM_150,6/24/21,24.5,4.172,0.17,3.4,0.619,0.182,3.6,0.592,0.165,4.3,0.932,0.219,13.1,2.028,0.155,3.702,20.4,5.9,0.908,0.155,HFD,F,12
483,210614_17,E3HN_F,A,Day4,4,MWM_150,6/24/21,25.1,5.273,0.21,4,0.973,0.241,0,0,,5.7,1.395,0.244,14.9,2.866,0.193,4.524,21,9.9,2.192,0.221,Control,F,12
484,210614_18,E3HN_F,A,Day4,4,MWM_150,6/24/21,38.3,4.418,0.115,0,0,,1.1,0.14,0.132,1.9,0.37,0.191,34.8,3.837,0.11,3.697,34.2,5.1,0.594,0.117,Control,F,12
485,210614_19,E3HN_F,A,Day4,4,MWM_150,6/24/21,4.4,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,Control,F,12
486,210614_20,E3HN_F,A,Day4,4,MWM_150,6/24/21,12.5,1.569,0.125,0,0,,1.1,0.08,0.073,0,0,,10.9,1.408,0.129,1.08,8.4,0.8,0.145,0.181,Control,F,12
487,210614_21,E3HN_M,C,Day4,4,MWM_150,6/24/21,60,11.569,0.193,8.6,1.722,0.2,15.7,2.908,0.185,16,3.168,0.198,19.7,3.77,0.192,,,16.5,3.123,0.189,Control,F,12
488,210614_22,E3HN_M,C,Day4,4,MWM_150,6/24/21,36.5,4.938,0.135,0,0,,5.9,0.941,0.158,1,0.163,0.168,25.6,3.799,0.149,4.902,32.5,12.2,1.242,0.102,Control,M,12
489,210614_23,E3HN_M,C,Day4,4,MWM_150,6/24/21,7.4,0.155,0.021,0,0,,0,0,,0,0,,3.3,0.091,0.027,0.091,3.3,0,0,,Control,M,12
490,210614_24,E3HN_M,C,Day4,4,MWM_150,6/24/21,17.4,1.821,0.105,0.4,0.047,0.107,2.3,0.283,0.125,0.4,0.041,0.113,10.3,1.412,0.137,1.783,13.4,0,0,,Control,M,12
491,210614_25,E3HN_M,C,Day4,4,MWM_150,6/24/21,60,11.867,0.198,14.6,3.262,0.224,9.8,1.966,0.201,13.2,2.849,0.216,22.5,3.79,0.169,,,16.4,2.709,0.166,Control,M,12
492,210614_26,E3HN_M,C,Day4,4,MWM_150,6/24/21,60,14.442,0.241,11.4,2.955,0.26,11.8,2.972,0.251,17.1,4.141,0.242,19.7,4.374,0.222,,,17.8,4.085,0.23,Control,M,12
493,210614_27,E3HN_M,C,Day4,4,MWM_150,6/24/21,5.5,0.309,0.056,0,0,,0,0,,0,0,,1.5,0.228,0.155,0.228,1.5,0,0,,Control,M,12
494,210614_28,E3HN_M,C,Day4,4,MWM_150,6/24/21,60,10.679,0.178,9.2,1.851,0.2,18.3,3.236,0.177,19.6,4.003,0.204,12.9,1.589,0.123,,,5.2,0.891,0.172,Control,M,12
495,210614_29,E3HN_M,C,Day4,4,MWM_150,6/24/21,17,2.136,0.125,0,0,,0,0,,6.1,0.762,0.125,6.9,1.374,0.2,2.136,13,0,0,,Control,M,12
496,210614_30,E3HN_M,C,Day4,4,MWM_150,6/24/21,49.9,6.988,0.14,0,0,,0,0,,9.6,2.009,0.208,36.2,4.891,0.135,6.9,45.8,9.8,1.284,0.131,Control,M,12
497,210614_1,E3HN_M,C,Day5,1,MWM_150,6/25/21,34,3.885,0.114,0,0,,2.7,0.394,0.144,0,0,,27.6,3.167,0.115,3.357,30,8.1,0.549,0.068,HFD,F,12
498,210614_2,E2HN_F,D,Day5,1,MWM_150,6/25/21,4.7,0.796,0.171,0,0,,2.7,0.489,0.18,0,0,,1.6,0.264,0.164,0.051,0.6,0,0,,HFD,F,12
499,210614_3,E2HN_F,D,Day5,1,MWM_150,6/25/21,34.2,6.348,0.186,4.4,1.025,0.235,3.3,0.818,0.25,7.1,1.627,0.229,19.1,2.837,0.148,5.392,30.1,10.1,0.926,0.092,HFD,F,12
500,210614_4,E2HN_F,D,Day5,1,MWM_150,6/25/21,21.5,3.601,0.167,0,0,,5.8,1.131,0.194,3.3,0.558,0.171,8.4,1.832,0.219,3.521,17.5,0.8,0.15,0.187,HFD,F,12
501,210614_5,E2HN_F,D,Day5,1,MWM_150,6/25/21,25.5,3.271,0.128,4.9,0.726,0.148,11.6,1.835,0.158,0,0,,4.9,0.675,0.139,3.237,21.4,0.8,0.12,0.151,HFD,F,12
502,210614_6,E2HN_M,B,Day5,1,MWM_150,6/25/21,8.3,0.798,0.097,0,0,,0,0,,0,0,,4.5,0.467,0.105,0.303,4.2,1.9,0.204,0.105,HFD,M,12
503,210614_7,E2HN_M,B,Day5,1,MWM_150,6/25/21,14.9,2.02,0.136,0,0,,6.6,1.287,0.196,0,0,,4.2,0.651,0.153,1.938,10.8,1.4,0.142,0.103,HFD,M,12
504,210614_8,E3HN_M,C,Day5,1,MWM_150,6/25/21,7.8,0.414,0.053,0,0,,0,0,,0,0,,3.8,0.332,0.088,0.332,3.8,0.5,0,0,HFD,M,12
505,210614_9,E3HN_M,C,Day5,1,MWM_150,6/25/21,16.8,1.671,0.1,0,0,,4.3,0.616,0.144,0,0,,8.4,1.011,0.12,1.627,12.7,3.6,0.087,0.024,HFD,M,12
506,210614_10,E3HN_M,C,Day5,1,MWM_150,6/25/21,5.3,0.816,0.155,0,0,,0,0,,0,0,,4.9,0.763,0.155,0.169,1.2,0.5,0,0,HFD,M,12
507,210614_11,E3HN_M,C,Day5,1,MWM_150,6/25/21,4.9,0.198,0.04,0,0,,0,0,,0,0,,0.8,0.038,0.046,0.038,0.8,0,0,,HFD,M,12
508,210614_12,E3HN_M,C,Day5,1,MWM_150,6/25/21,5.8,0.183,0.032,0,0,,0,0,,0,0,,1.7,0.068,0.04,0.068,1.7,0,0,,HFD,M,12
509,210614_13,E3HN_F,A,Day5,1,MWM_150,6/25/21,10.7,1.206,0.112,0,0,,0,0,,2.8,0.101,0.037,3.9,1.029,0.261,1.13,6.7,4.8,0.587,0.122,HFD,F,12
510,210614_14,E3HN_F,A,Day5,1,MWM_150,6/25/21,9.6,0.578,0.06,0,0,,0,0,,0,0,,5.5,0.495,0.089,0.495,5.5,3.7,0.253,0.069,HFD,F,12
511,210614_15,E3HN_F,A,Day5,1,MWM_150,6/25/21,60,13.091,0.218,2.9,0.808,0.282,10.7,1.963,0.184,18.9,4.166,0.22,27.5,6.154,0.224,13.091,60,19.1,3.243,0.17,HFD,F,12
512,210614_16,E3HN_F,A,Day5,1,MWM_150,6/25/21,6.8,0.421,0.062,0,0,,0,0,,0,0,,2.7,0.343,0.129,0.343,2.7,0,0,,HFD,F,12
513,210614_31,E3HN_F,A,Day5,1,MWM_150,6/25/21,55.9,9.492,0.17,6.7,1.448,0.215,10.3,1.89,0.184,18.2,3.33,0.183,20.3,2.751,0.136,8.872,51.8,16.4,2.252,0.137,HFD,F,12
514,210614_17,E3HN_F,A,Day5,1,MWM_150,6/25/21,20.8,3.673,0.177,4.4,1.234,0.278,4.3,0.804,0.187,5.4,1.128,0.209,2.6,0.434,0.169,3.6,16.7,4.9,0.702,0.142,Control,F,12
515,210614_18,E3HN_F,A,Day5,1,MWM_150,6/25/21,6.3,0.286,0.046,0,0,,0,0,,0,0,,2.2,0.242,0.109,0.242,2.2,1,0.119,0.118,Control,F,12
516,210614_19,E3HN_F,A,Day5,1,MWM_150,6/25/21,43.1,6.812,0.158,3.4,0.954,0.278,5.1,1.204,0.238,3.5,0.95,0.269,27,3.617,0.134,6.726,39.1,20.5,2.443,0.119,Control,F,12
517,210614_20,E3HN_F,A,Day5,1,MWM_150,6/25/21,15.1,1.41,0.093,0,0,,0,0,,2.4,0.523,0.218,8.7,0.818,0.095,1.34,11.1,0,0,,Control,F,12
518,210614_21,E3HN_M,C,Day5,1,MWM_150,6/25/21,52.6,11.119,0.212,6.9,1.682,0.245,15.5,3.248,0.21,8.8,1.985,0.226,21.2,4.154,0.196,10.299,48.5,6.5,1.112,0.172,Control,F,12
519,210614_22,E3HN_M,C,Day5,1,MWM_150,6/25/21,4.9,0.077,0.016,0,0,,0,0,,0,0,,0.8,0.041,0.049,0.041,0.8,0,0,,Control,M,12
520,210614_23,E3HN_M,C,Day5,1,MWM_150,6/25/21,4.5,0.135,0.03,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,Control,M,12
521,210614_24,E3HN_M,C,Day5,1,MWM_150,6/25/21,22.6,2.364,0.105,0,0,,0,0,,0,0,,18.5,2.282,0.124,2.282,18.5,3.4,0.285,0.084,Control,M,12
522,210614_25,E3HN_M,C,Day5,1,MWM_150,6/25/21,10.2,0.424,0.041,0,0,,0,0,,0,0,,6.2,0.299,0.048,0.299,6.2,4.9,0.183,0.037,Control,M,12
523,210614_26,E3HN_M,C,Day5,1,MWM_150,6/25/21,5.6,0.172,0.031,0,0,,0,0,,0,0,,1.5,0.134,0.092,0.134,1.5,0,0,,Control,M,12
524,210614_27,E3HN_M,C,Day5,1,MWM_150,6/25/21,4.4,0.083,0.019,0,0,,0,0,,0,0,,0.4,0,0,,0.4,0,0,,Control,M,12
525,210614_28,E3HN_M,C,Day5,1,MWM_150,6/25/21,11.5,0.404,0.035,0,0,,0,0,,0,0,,7.4,0.333,0.045,0.333,7.4,6.9,0.231,0.034,Control,M,12
526,210614_29,E3HN_M,C,Day5,1,MWM_150,6/25/21,4.4,0.698,0.16,0,0,,0.4,0.045,0.122,0,0,,3.6,0.653,0.18,0,0,1.2,0.206,0.167,Control,M,12
527,210614_30,E3HN_M,C,Day5,1,MWM_150,6/25/21,40.3,5.749,0.143,6.8,1.296,0.192,1.6,0.436,0.267,7.3,1.315,0.181,20.6,2.597,0.126,5.644,36.3,21.7,2.629,0.121,Control,M,12
528,210614_1,E3HN_M,C,Day5,2,MWM_150,6/25/21,22.5,1.649,0.073,0,0,,0,0,,12.8,0.884,0.069,5.6,0.728,0.13,1.611,18.4,8.1,0.383,0.047,HFD,F,12
529,210614_2,E2HN_F,D,Day5,2,MWM_150,6/25/21,60,11.233,0.187,14.8,2.958,0.2,14.4,2.46,0.17,16.8,3.131,0.186,14,2.684,0.192,,,10.2,1.38,0.135,HFD,F,12
530,210614_3,E2HN_F,D,Day5,2,MWM_150,6/25/21,28.9,4.358,0.151,2.2,0.608,0.276,3.6,0.838,0.235,13.8,1.976,0.144,5.3,0.831,0.157,4.253,24.8,5.2,0.584,0.112,HFD,F,12
531,210614_4,E2HN_F,D,Day5,2,MWM_150,6/25/21,8.2,0.888,0.108,0,0,,0,0,,2.2,0.343,0.153,1.9,0.469,0.243,0.812,4.2,0,0,,HFD,F,12
532,210614_5,E2HN_F,D,Day5,2,MWM_150,6/25/21,17.5,2.741,0.157,1.9,0.391,0.205,0,0,,5.3,1.143,0.217,6.3,1.165,0.185,2.7,13.5,1.1,0.159,0.144,HFD,F,12
533,210614_6,E2HN_M,B,Day5,2,MWM_150,6/25/21,36,5.765,0.16,0,0,,0,0,,21.5,3.87,0.18,10.4,1.78,0.171,5.65,32,5.9,0.761,0.13,HFD,M,12
534,210614_7,E2HN_M,B,Day5,2,MWM_150,6/25/21,12.8,1.561,0.121,0,0,,0,0,,0.5,0.043,0.091,8.3,1.433,0.173,1.476,8.8,1.5,0.105,0.071,HFD,M,12
535,210614_8,E3HN_M,C,Day5,2,MWM_150,6/25/21,28.9,2.491,0.086,0,0,,8.1,1.09,0.135,9.1,0.806,0.088,7.5,0.509,0.068,2.405,24.8,4.1,0.233,0.056,HFD,M,12
536,210614_9,E3HN_M,C,Day5,2,MWM_150,6/25/21,13.8,1.245,0.09,0,0,,0,0,,6.8,0.65,0.095,2.9,0.515,0.18,1.165,9.7,4.6,0.314,0.068,HFD,M,12
537,210614_10,E3HN_M,C,Day5,2,MWM_150,6/25/21,13.8,2.069,0.15,0,0,,2.1,0.212,0.101,8.2,1.098,0.134,3,0.635,0.209,1.449,9.7,0.6,0,0,HFD,M,12
538,210614_11,E3HN_M,C,Day5,2,MWM_150,6/25/21,59.5,12.516,0.21,10.9,2.335,0.215,2.9,0.747,0.255,29,5.897,0.203,15.3,3.401,0.222,12.054,55.4,16.2,3.372,0.209,HFD,M,12
539,210614_12,E3HN_M,C,Day5,2,MWM_150,6/25/21,60,10.872,0.181,12,2.527,0.211,6.2,1.049,0.169,15.6,2.894,0.186,24.8,4.288,0.173,10.758,58.6,21.8,3.765,0.173,HFD,M,12
540,210614_13,E3HN_F,A,Day5,2,MWM_150,6/25/21,60,13.008,0.217,15.2,3.33,0.22,13,2.987,0.229,16.6,3.454,0.208,15.2,3.237,0.213,,,39.9,8.347,0.209,HFD,F,12
541,210614_14,E3HN_F,A,Day5,2,MWM_150,6/25/21,24,3.219,0.134,0,0,,1.1,0.092,0.084,13.4,2.073,0.155,5.4,0.966,0.178,3.131,19.9,5.6,0.878,0.157,HFD,F,12
542,210614_15,E3HN_F,A,Day5,2,MWM_150,6/25/21,9.5,0.948,0.1,0,0,,0,0,,1.9,0.16,0.086,3.6,0.708,0.198,0.868,5.4,1.6,0.084,0.051,HFD,F,12
543,210614_16,E3HN_F,A,Day5,2,MWM_150,6/25/21,13.7,1.715,0.125,0,0,,0,0,,7.3,1.232,0.169,2.4,0.445,0.185,1.676,9.7,0,0,,HFD,F,12
544,210614_31,E3HN_F,A,Day5,2,MWM_150,6/25/21,60,9.088,0.151,22.5,3.127,0.139,8.6,1.409,0.164,19.5,3.201,0.164,9.4,1.352,0.144,,,16.4,1.151,0.07,HFD,F,12
545,210614_17,E3HN_F,A,Day5,2,MWM_150,6/25/21,36.5,7.382,0.202,7.2,1.465,0.203,6.3,1.509,0.238,11.6,2.739,0.236,7.3,1.6,0.22,7.313,32.4,8.5,1.401,0.165,Control,F,12
546,210614_18,E3HN_F,A,Day5,2,MWM_150,6/25/21,32.6,4.786,0.147,1.3,0.196,0.151,0,0,,14,1.886,0.135,13.2,2.67,0.202,4.752,28.5,1.4,0.136,0.097,Control,F,12
547,210614_19,E3HN_F,A,Day5,2,MWM_150,6/25/21,14.8,2.058,0.139,0,0,,0,0,,5.2,0.953,0.184,5.5,1.028,0.187,1.98,10.7,3.6,0.521,0.144,Control,F,12
548,210614_20,E3HN_F,A,Day5,2,MWM_150,6/25/21,15.2,1.535,0.101,3.5,0.195,0.055,0,0,,5,0.903,0.179,2.5,0.403,0.159,1.502,11.1,0.9,0.119,0.132,Control,F,12
549,210614_21,E3HN_M,C,Day5,2,MWM_150,6/25/21,17.1,2.764,0.162,0.7,0.241,0.345,3.3,0.607,0.184,7.7,0.904,0.117,5.1,0.969,0.19,1.94,13,4.4,0.209,0.048,Control,F,12
550,210614_22,E3HN_M,C,Day5,2,MWM_150,6/25/21,8.4,0.969,0.115,0,0,,0.5,0.115,0.246,1.8,0.398,0.217,2.1,0.374,0.178,0.887,4.4,0,0,,Control,M,12
551,210614_23,E3HN_M,C,Day5,2,MWM_150,6/25/21,35.3,6.249,0.177,0,0,,2.3,0.5,0.221,11.6,1.722,0.148,21.2,3.988,0.188,5.431,31.2,4.1,0.429,0.105,Control,M,12
552,210614_24,E3HN_M,C,Day5,2,MWM_150,6/25/21,10,0.949,0.095,0,0,,0,0,,2.8,0.425,0.153,3.1,0.448,0.143,0.873,5.9,0,0,,Control,M,12
553,210614_25,E3HN_M,C,Day5,2,MWM_150,6/25/21,47.1,9.532,0.202,8,1.821,0.229,10,1.991,0.2,20.8,3.807,0.183,8.1,1.854,0.228,8.787,43.1,6.7,1.241,0.185,Control,M,12
554,210614_26,E3HN_M,C,Day5,2,MWM_150,6/25/21,15.8,1.654,0.105,0,0,,0,0,,6.7,0.704,0.104,5,0.883,0.177,1.587,11.7,0.9,0.069,0.077,Control,M,12
555,210614_27,E3HN_M,C,Day5,2,MWM_150,6/25/21,14.4,2.237,0.156,0,0,,3,0.621,0.209,1.5,0.342,0.222,5.8,1.232,0.212,2.196,10.3,0,0,,Control,M,12
556,210614_28,E3HN_M,C,Day5,2,MWM_150,6/25/21,37.6,5.482,0.146,3.7,0.855,0.229,4.3,0.704,0.164,16.1,2.279,0.142,9.4,1.574,0.167,5.413,33.5,9.5,0.915,0.096,Control,M,12
557,210614_29,E3HN_M,C,Day5,2,MWM_150,6/25/21,20.2,3.251,0.161,0,0,,3.3,0.59,0.179,4.9,0.866,0.177,8,1.756,0.22,3.212,16.1,1.8,0.304,0.169,Control,M,12
558,210614_30,E3HN_M,C,Day5,2,MWM_150,6/25/21,14.5,1.532,0.105,0,0,,0,0,,7.6,0.822,0.108,2.9,0.575,0.198,1.397,10.5,5.1,0.154,0.03,Control,M,12
559,210614_1,E3HN_M,C,Day5,3,MWM_150,6/25/21,44.9,4.496,0.1,1.6,0.281,0.175,14.6,1.717,0.118,0.8,0.145,0.181,23.8,2.276,0.096,4.418,40.8,3.5,0.257,0.074,HFD,F,12
560,210614_2,E2HN_F,D,Day5,3,MWM_150,6/25/21,14.4,1.77,0.123,2.4,0.333,0.139,4.9,0.909,0.186,0,0,,3,0.459,0.151,1.7,10.3,0,0,,HFD,F,12
561,210614_3,E2HN_F,D,Day5,3,MWM_150,6/25/21,10.5,0.898,0.086,0,0,,1.5,0.147,0.098,0,0,,4.9,0.679,0.139,0.826,6.4,0,0,,HFD,F,12
562,210614_4,E2HN_F,D,Day5,3,MWM_150,6/25/21,52.1,9.418,0.181,3.7,0.919,0.251,8.1,1.653,0.203,12.5,2.377,0.19,23.7,4.361,0.184,9.309,48,3.4,0.518,0.151,HFD,F,12
563,210614_5,E2HN_F,D,Day5,3,MWM_150,6/25/21,10.5,1.289,0.123,2.1,0.389,0.188,2.7,0.566,0.209,0,0,,1.6,0.301,0.184,1.256,6.4,0,0,,HFD,F,12
564,210614_6,E2HN_M,B,Day5,3,MWM_150,6/25/21,26.8,3.943,0.147,1.3,0.088,0.066,7.1,1.068,0.15,4.1,0.725,0.177,10.2,1.936,0.19,3.818,22.7,4.8,0.727,0.151,HFD,M,12
565,210614_7,E2HN_M,B,Day5,3,MWM_150,6/25/21,15.8,2.332,0.148,0,0,,2.8,0.631,0.225,4.9,0.65,0.133,4,0.98,0.243,2.261,11.7,2.4,0.197,0.083,HFD,M,12
566,210614_8,E3HN_M,C,Day5,3,MWM_150,6/25/21,11.5,0.693,0.06,0,0,,6,0.474,0.079,0,0,,1.4,0.138,0.096,0.612,7.5,0,0,,HFD,M,12
567,210614_9,E3HN_M,C,Day5,3,MWM_150,6/25/21,24.3,2.59,0.107,0,0,,14.9,1.572,0.106,3.3,0.542,0.163,2,0.432,0.22,2.546,20.2,0,0,,HFD,M,12
568,210614_10,E3HN_M,C,Day5,3,MWM_150,6/25/21,12.4,2.312,0.187,1.5,0.217,0.142,5.5,1.018,0.186,0.6,0.092,0.162,4.5,0.943,0.209,1.56,8.3,2.3,0.198,0.085,HFD,M,12
569,210614_11,E3HN_M,C,Day5,3,MWM_150,6/25/21,18.4,2.825,0.153,3.5,0.668,0.191,6.1,1.146,0.188,2,0.368,0.184,2.8,0.55,0.196,2.732,14.4,0,0,,HFD,M,12
570,210614_12,E3HN_M,C,Day5,3,MWM_150,6/25/21,19.2,1.327,0.069,0,0,,8.6,0.468,0.055,0,0,,6.6,0.822,0.125,1.289,15.1,3.1,0.163,0.052,HFD,M,12
571,210614_13,E3HN_F,A,Day5,3,MWM_150,6/25/21,60,12.357,0.206,16,3.339,0.208,14.8,2.862,0.194,16.8,3.714,0.221,12.4,2.442,0.196,,,51.4,10.599,0.206,HFD,F,12
572,210614_14,E3HN_F,A,Day5,3,MWM_150,6/25/21,23.3,3.127,0.134,2,0.265,0.133,1.5,0.134,0.089,1.2,0.083,0.071,14.6,2.609,0.179,3.09,19.3,0,0,,HFD,F,12
573,210614_15,E3HN_F,A,Day5,3,MWM_150,6/25/21,8.4,0.978,0.117,1.6,0.268,0.168,0,0,,1.2,0.298,0.248,1.5,0.309,0.201,0.875,4.3,0,0,,HFD,F,12
574,210614_16,E3HN_F,A,Day5,3,MWM_150,6/25/21,21.8,2.719,0.125,1.3,0.092,0.069,3.9,0.625,0.161,2,0.345,0.173,10.4,1.58,0.151,2.642,17.7,0,0,,HFD,F,12
575,210614_31,E3HN_F,A,Day5,3,MWM_150,6/25/21,60,9.87,0.164,16.4,2.33,0.142,14.9,2.447,0.164,17.3,3.203,0.185,11.4,1.89,0.166,,,16.2,1.741,0.107,HFD,F,12
576,210614_17,E3HN_F,A,Day5,3,MWM_150,6/25/21,11,1.132,0.103,0,0,,6,0.912,0.152,0,0,,1,0.153,0.158,1.064,6.9,2.1,0.214,0.102,Control,F,12
577,210614_18,E3HN_F,A,Day5,3,MWM_150,6/25/21,17.5,2.62,0.15,0,0,,5.3,0.764,0.143,3.2,0.707,0.223,4.9,1.081,0.221,2.552,13.4,1.1,0.205,0.181,Control,F,12
578,210614_19,E3HN_F,A,Day5,3,MWM_150,6/25/21,15.5,1.086,0.07,6.2,0.289,0.047,4.2,0.536,0.129,0,0,,1.1,0.18,0.164,1.005,11.4,0,0,,Control,F,12
579,210614_20,E3HN_F,A,Day5,3,MWM_150,6/25/21,16.4,1.147,0.07,0,0,,10.1,0.79,0.078,0,0,,2.2,0.29,0.132,1.08,12.3,0,0,,Control,F,12
580,210614_21,E3HN_M,C,Day5,3,MWM_150,6/25/21,19.8,3.109,0.157,1.6,0.348,0.213,3.2,0.49,0.155,6.4,1.268,0.198,4.5,0.968,0.213,3.074,15.7,0,0,,Control,F,12
581,210614_22,E3HN_M,C,Day5,3,MWM_150,6/25/21,9.1,0.699,0.077,0,0,,4,0.498,0.125,0,0,,1,0.168,0.162,0.665,5,0,0,,Control,M,12
582,210614_23,E3HN_M,C,Day5,3,MWM_150,6/25/21,10.9,1.615,0.148,0,0,,4.2,0.67,0.159,1,0.723,0.746,1.7,0.188,0.113,1.582,6.8,0,0,,Control,M,12
583,210614_24,E3HN_M,C,Day5,3,MWM_150,6/25/21,20.6,1.528,0.074,7.4,0.604,0.082,3.4,0.351,0.104,0,0,,5.7,0.538,0.094,1.493,16.5,0,0,,Control,M,12
584,210614_25,E3HN_M,C,Day5,3,MWM_150,6/25/21,27.8,4.078,0.147,0.4,0.058,0.159,16.3,2.419,0.148,2.1,0.64,0.309,5.1,0.886,0.175,4.003,23.8,0,0,,Control,M,12
585,210614_26,E3HN_M,C,Day5,3,MWM_150,6/25/21,14.5,1.893,0.13,0,0,,3.1,0.631,0.204,0,0,,7.4,1.184,0.161,1.814,10.5,1.7,0.143,0.082,Control,M,12
