Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
32,211004_21,E4HN_M,B,Day1,2,MWM_150,10/11/21,31.9,5.234,0.164,11.7,2.091,0.178,6.6,1.124,0.169,7.2,1.687,0.234,6.3,0.331,0.052,5.144,27.8,12.3,1.841,0.149,Control,M,18
33,211004_1,E33_M,C,Day1,3,MWM_150,10/11/21,57.7,12.245,0.212,17.1,3.939,0.23,6.3,1.233,0.195,21.2,5.084,0.239,13,1.989,0.153,12.245,53.6,26.4,5.476,0.207,Control,M,12
34,211004_2,E33_M,C,Day1,3,MWM_150,10/11/21,45.8,9.304,0.203,1.7,0.471,0.277,15.1,2.838,0.187,6.7,1.868,0.28,22.3,4.127,0.185,9.263,41.8,9.2,2.065,0.224,Control,M,12
35,211004_3,E33_M,C,Day1,3,MWM_150,10/11/21,10.2,1.32,0.13,0,0,,4.3,0.878,0.206,0,0,,5.9,0.441,0.075,1.188,6.1,0,0,,Control,M,12
36,211004_5,E33_F,C,Day1,3,MWM_150,10/11/21,8.7,1.046,0.12,0,0,,3.4,0.638,0.187,0,0,,5.3,0.408,0.077,0.905,4.6,0.6,0.098,0.155,HFD,F,12
37,211004_9,E33_F,C,Day1,3,MWM_150,10/11/21,60,11.119,0.185,24,4.988,0.208,10.1,2.281,0.225,19.3,2.797,0.145,6.6,1.053,0.159,,,16.6,2.664,0.16,HFD,F,12
38,211004_10,E4HN_F,B,Day1,3,MWM_150,10/11/21,60,10.983,0.183,15,3.013,0.2,26.6,4.377,0.164,3.2,0.599,0.187,15.1,2.993,0.198,,,24.2,4.406,0.182,Control,F,12
39,211004_11,E4HN_F,B,Day1,3,MWM_150,10/11/21,20,2.383,0.119,0,0,,3.3,0.514,0.157,1.3,0.175,0.135,15.5,1.694,0.11,2.344,16,4.1,0.556,0.135,Control,F,12
40,211004_12,E4HN_F,B,Day1,3,MWM_150,10/11/21,56.8,9.702,0.171,16.5,2.83,0.172,15.5,2.716,0.175,8.5,1.864,0.219,16.3,2.291,0.14,9.702,52.8,19.6,3.411,0.174,Control,F,12
41,211004_13,E4HN_F,B,Day1,3,MWM_150,10/11/21,60,10.515,0.175,10.6,2.496,0.236,26.1,2.935,0.112,10.7,2.52,0.236,12.6,2.564,0.203,,,24.4,4.585,0.188,Control,F,12
42,211004_14,E4HN_M,B,Day1,3,MWM_150,10/11/21,29.6,2.574,0.087,0,0,,4.2,0.522,0.124,2.7,0.342,0.128,22.8,1.709,0.075,2.48,25.6,10.7,0.85,0.079,HFD,M,12
43,211004_15,E4HN_M,B,Day1,3,MWM_150,10/11/21,24.7,1.406,0.057,0,0,,17.9,1.151,0.064,0,0,,6.7,0.255,0.038,1.358,20.6,0,0,,HFD,M,12
44,211004_16,E4HN_M,B,Day1,3,MWM_150,10/11/21,60,9.766,0.163,25.5,3.856,0.151,20.8,3.508,0.169,7.5,1.251,0.168,6.2,1.151,0.185,,,36,5.555,0.154,HFD,M,12
45,211004_17,E4HN_M,B,Day1,3,MWM_150,10/11/21,60,5.315,0.089,5.6,0.813,0.145,49.4,4.157,0.084,0,0,,5,0.346,0.069,,,47.2,4.014,0.085,HFD,M,12
46,211004_19,E44_M,A,Day1,3,MWM_150,10/11/21,34.9,5.688,0.163,5.4,1.075,0.2,5.2,0.707,0.135,12.4,2.635,0.213,11.9,1.271,0.107,5.645,30.8,3.6,0.681,0.189,Control,M,18
47,211004_20,E44_F,A,Day1,3,MWM_150,10/11/21,60,11.76,0.196,18.5,3.809,0.206,24.6,4.121,0.168,12.3,2.758,0.224,4.6,1.073,0.233,,,30.8,6.274,0.204,Control,F,18
48,211004_21,E4HN_M,B,Day1,3,MWM_150,10/11/21,60,10.997,0.183,23,4.427,0.192,31.6,5.544,0.175,5.3,1.026,0.193,0,0,,,,30.8,5.24,0.17,Control,M,18
49,211004_1,E33_M,C,Day1,4,MWM_150,10/11/21,22.4,3.993,0.178,5.5,1.048,0.191,0,0,,11.4,2.61,0.229,5.6,0.335,0.06,3.865,18.4,4.7,0.79,0.169,Control,M,12
50,211004_2,E33_M,C,Day1,4,MWM_150,10/11/21,22.1,3.704,0.167,2.4,0.462,0.192,0,0,,11.9,2.334,0.196,7.8,0.908,0.116,3.569,18.1,1,0.134,0.138,Control,M,12
51,211004_3,E33_M,C,Day1,4,MWM_150,10/11/21,11.2,1.479,0.132,0.1,0.043,0.318,0.4,0,0,4.7,0.927,0.197,6,0.51,0.085,1.385,7.1,0,0,,Control,M,12
52,211004_5,E33_F,C,Day1,4,MWM_150,10/11/21,60,10.781,0.18,16.1,2.724,0.169,0,0,,36.3,6.568,0.181,7.6,1.49,0.195,,,27.9,4.342,0.155,HFD,F,12
53,211004_9,E33_F,C,Day1,4,MWM_150,10/11/21,26.6,4.845,0.182,1.9,0.387,0.207,0,0,,16.7,3.641,0.218,8,0.818,0.102,4.802,22.5,8.9,1.759,0.197,HFD,F,12
54,211004_10,E4HN_F,B,Day1,4,MWM_150,10/11/21,60,10.407,0.173,10.9,1.684,0.155,2,0.457,0.229,33.3,5.244,0.158,13.9,3.022,0.218,,,15.9,2.579,0.163,Control,F,12
55,211004_11,E4HN_F,B,Day1,4,MWM_150,10/11/21,27.3,2.64,0.097,0,0,,0,0,,20.2,2.128,0.105,7.1,0.512,0.072,2.552,23.2,10.1,0.491,0.049,Control,F,12
56,211004_12,E4HN_F,B,Day1,4,MWM_150,10/11/21,60,8.409,0.14,4,0.682,0.169,8.1,1.077,0.132,27.5,3.356,0.122,20.4,3.295,0.162,,,8.6,0.619,0.072,Control,F,12
57,211004_13,E4HN_F,B,Day1,4,MWM_150,10/11/21,60,9.735,0.162,13.6,2.787,0.205,4.5,1.086,0.243,30.5,3.639,0.119,11.4,2.224,0.195,,,22.1,3.259,0.147,Control,F,12
58,211004_14,E4HN_M,B,Day1,4,MWM_150,10/11/21,60,8.607,0.143,5.3,0.703,0.133,16,2.715,0.169,24.2,3.236,0.134,14.5,1.953,0.135,,,38,4.111,0.108,HFD,M,12
59,211004_15,E4HN_M,B,Day1,4,MWM_150,10/11/21,39.4,5.041,0.128,1.1,0.229,0.202,0,0,,18.3,2.694,0.147,20,2.118,0.106,4.95,35.3,13.8,1.903,0.138,HFD,M,12
60,211004_16,E4HN_M,B,Day1,4,MWM_150,10/11/21,60,11.332,0.189,12.2,2.405,0.197,10.8,2.195,0.204,25.3,4.395,0.174,11.7,2.336,0.199,,,48.2,9.525,0.198,HFD,M,12
61,211004_17,E4HN_M,B,Day1,4,MWM_150,10/11/21,16.6,1.512,0.091,0,0,,0,0,,9.6,0.956,0.099,7,0.557,0.08,1.42,12.6,8.1,0.695,0.086,HFD,M,12
62,211004_19,E44_M,A,Day1,4,MWM_150,10/11/21,24.5,3.6,0.147,0,0,,0,0,,7.8,1.348,0.173,16.7,2.252,0.135,3.559,20.4,3.8,0.728,0.193,Control,M,18
63,211004_20,E44_F,A,Day1,4,MWM_150,10/11/21,60,11.211,0.187,15.2,2.957,0.195,10.4,2.274,0.219,25,4.02,0.161,9.4,1.96,0.208,,,36.2,7.4,0.204,Control,F,18
64,211004_21,E4HN_M,B,Day1,4,MWM_150,10/11/21,60,11.983,0.2,14.9,3.045,0.204,9.5,2.003,0.212,26.3,5,0.19,9.3,1.934,0.208,,,19.8,3.028,0.153,Control,M,18
65,211004_1,E33_M,C,Day2,1,MWM_150,10/12/21,36.4,6.878,0.189,10.8,2.208,0.204,1.8,0.339,0.185,9.4,2.203,0.234,14.4,2.128,0.148,6.836,32.4,12.4,2.092,0.169,Control,M,12
66,211004_2,E33_M,C,Day2,1,MWM_150,10/12/21,60,13.66,0.228,26.5,5.74,0.217,10,2.181,0.217,19.3,4.821,0.249,4.2,0.918,0.221,,,16.8,3.739,0.223,Control,M,12
67,211004_3,E33_M,C,Day2,1,MWM_150,10/12/21,60,12.612,0.21,28.1,5.406,0.192,10.1,2.336,0.231,20.7,4.576,0.221,1,0.294,0.285,,,32.2,6.163,0.191,Control,M,12
68,211004_5,E33_F,C,Day2,1,MWM_150,10/12/21,7.1,0.749,0.106,1.4,0.301,0.212,0.2,0.048,0.205,0,0,,5.4,0.4,0.074,0.617,3,0,0,,HFD,F,12
69,211004_9,E33_F,C,Day2,1,MWM_150,10/12/21,60,12.842,0.214,21.9,4.263,0.195,14.5,3.252,0.224,18.7,4.258,0.227,4.9,1.069,0.22,,,22.1,4.297,0.195,HFD,F,12
70,211004_10,E4HN_F,B,Day2,1,MWM_150,10/12/21,29.8,2.71,0.091,4.3,0.378,0.087,0,0,,16.8,1.596,0.095,8.6,0.736,0.085,2.672,25.7,0,0,,Control,F,12
71,211004_11,E4HN_F,B,Day2,1,MWM_150,10/12/21,7.2,0.674,0.094,1.1,0.2,0.177,0,0,,0.8,0.177,0.232,5.3,0.298,0.057,0.598,3.1,0,0,,Control,F,12
72,211004_12,E4HN_F,B,Day2,1,MWM_150,10/12/21,31.9,4.687,0.147,9.2,0.853,0.093,10.8,1.988,0.184,2.4,0.672,0.28,9.5,1.173,0.124,4.653,27.8,3.3,0.482,0.147,Control,F,12
73,211004_13,E4HN_F,B,Day2,1,MWM_150,10/12/21,60,7.666,0.128,39.5,4.395,0.111,11.2,1.117,0.1,4.7,1.105,0.236,4.6,1.048,0.226,,,22.5,3.674,0.163,Control,F,12
74,211004_14,E4HN_M,B,Day2,1,MWM_150,10/12/21,60,8.38,0.14,8.2,1.612,0.196,24.8,3.163,0.128,18.1,2.335,0.129,8.9,1.27,0.142,,,34.9,4.184,0.12,HFD,M,12
75,211004_15,E4HN_M,B,Day2,1,MWM_150,10/12/21,60,9.615,0.16,1.8,0.246,0.139,26.8,3.921,0.146,16.5,2.785,0.168,14.9,2.664,0.178,,,28.4,3.319,0.117,HFD,M,12
76,211004_16,E4HN_M,B,Day2,1,MWM_150,10/12/21,60,10.763,0.179,20.3,3.179,0.157,13.3,2.515,0.189,15.9,2.907,0.183,10.5,2.162,0.205,,,26.3,4.502,0.171,HFD,M,12
77,211004_17,E4HN_M,B,Day2,1,MWM_150,10/12/21,60,8.401,0.14,26.9,3.166,0.118,17.7,2.962,0.167,7.9,1.131,0.143,7.4,1.143,0.154,,,35.6,4.063,0.114,HFD,M,12
78,211004_19,E44_M,A,Day2,1,MWM_150,10/12/21,60,9.087,0.151,37.8,5.527,0.146,12.9,1.987,0.154,4.8,0.823,0.17,4.5,0.75,0.167,,,29.5,4.343,0.147,Control,M,18
79,211004_20,E44_F,A,Day2,1,MWM_150,10/12/21,43.4,7.112,0.164,17.6,2.547,0.145,5.8,1.367,0.236,7.4,1.301,0.175,12.6,1.897,0.151,6.412,39.3,11.9,1.708,0.143,Control,F,18
80,211004_21,E4HN_M,B,Day2,1,MWM_150,10/12/21,26.5,3.476,0.131,13.9,1.872,0.134,0,0,,3.4,0.618,0.18,9.1,0.986,0.108,3.346,22.4,2,0.189,0.094,Control,M,18
81,211004_1,E33_M,C,Day2,2,MWM_150,10/12/21,28.5,6.171,0.216,1,0.315,0.305,5.6,1.414,0.252,5.1,1.314,0.26,16.8,3.128,0.186,6.127,24.5,5.5,1.328,0.241,Control,M,12
82,211004_2,E33_M,C,Day2,2,MWM_150,10/12/21,49.7,10.045,0.202,15.1,3.212,0.212,8.4,1.649,0.195,13.3,3.17,0.239,12.8,2.014,0.157,9.914,45.6,11.5,1.819,0.158,Control,M,12
83,211004_3,E33_M,C,Day2,2,MWM_150,10/12/21,4.4,0.037,0.008,0,0,,0,0,,0,0,,4.4,0.037,0.008,0,0,0,0,,Control,M,12
84,211004_5,E33_F,C,Day2,2,MWM_150,10/12/21,4.8,0.126,0.026,0,0,,0,0,,0,0,,4.8,0.126,0.026,,0.7,0,0,,HFD,F,12
85,211004_9,E33_F,C,Day2,2,MWM_150,10/12/21,21.9,3.981,0.182,4.4,0.951,0.218,0,0,,4,0.941,0.237,13.5,2.09,0.154,3.888,17.8,2.8,0.38,0.134,HFD,F,12
86,211004_10,E4HN_F,B,Day2,2,MWM_150,10/12/21,13.8,1.563,0.113,0,0,,0,0,,5.5,0.789,0.144,8.3,0.774,0.093,1.522,9.7,0,0,,Control,F,12
87,211004_11,E4HN_F,B,Day2,2,MWM_150,10/12/21,34.8,5.979,0.172,6.2,1.266,0.203,8,1.42,0.177,3.8,0.806,0.214,16.8,2.486,0.148,5.935,30.7,8.2,1.367,0.167,Control,F,12
88,211004_12,E4HN_F,B,Day2,2,MWM_150,10/12/21,56.7,9.707,0.171,11.6,1.597,0.137,15.9,3.18,0.2,13.8,2.41,0.174,15.4,2.52,0.164,9.674,52.7,9.4,1.647,0.175,Control,F,12
89,211004_13,E4HN_F,B,Day2,2,MWM_150,10/12/21,43.7,4.066,0.093,12.1,1.283,0.106,7,0.72,0.103,11.8,0.562,0.047,12.8,1.501,0.118,3.987,39.6,1.3,0.118,0.088,Control,F,12
90,211004_14,E4HN_M,B,Day2,2,MWM_150,10/12/21,13,0.43,0.033,0,0,,0,0,,1.2,0,0,11.8,0.43,0.037,0.33,9,0,0,,HFD,M,12
91,211004_15,E4HN_M,B,Day2,2,MWM_150,10/12/21,60,7.453,0.124,13,1.88,0.145,12,2.117,0.176,21.3,1.811,0.085,13.7,1.645,0.12,7.409,56.5,11.5,1.195,0.104,HFD,M,12
92,211004_16,E4HN_M,B,Day2,2,MWM_150,10/12/21,60,9.469,0.158,8.3,1.689,0.204,21.5,3.102,0.144,10.9,1.932,0.177,19.2,2.747,0.143,,,21,2.222,0.106,HFD,M,12
93,211004_17,E4HN_M,B,Day2,2,MWM_150,10/12/21,60,7.411,0.124,7.1,0.972,0.136,4.3,0.9,0.21,42.4,4.399,0.104,6.2,1.14,0.184,,,47.1,4.613,0.098,HFD,M,12
94,211004_19,E44_M,A,Day2,2,MWM_150,10/12/21,10.3,0.473,0.046,0,0,,0.4,0.05,0.125,0,0,,9.9,0.423,0.043,0.428,6.3,0,0,,Control,M,18
95,211004_20,E44_F,A,Day2,2,MWM_150,10/12/21,60,11.765,0.196,12.4,2.538,0.205,16.6,2.936,0.177,16.4,3.587,0.219,14.6,2.704,0.185,,,19.6,3.826,0.195,Control,F,18
96,211004_21,E4HN_M,B,Day2,2,MWM_150,10/12/21,60,12.837,0.214,15.1,3.411,0.225,13.9,2.81,0.202,14.4,3.085,0.215,16.6,3.531,0.213,,,20,4.274,0.214,Control,M,18
97,211004_1,E33_M,C,Day2,3,MWM_150,10/12/21,42.4,9.611,0.227,8.9,2.381,0.268,12.4,2.873,0.232,7,1.882,0.268,14.1,2.474,0.176,9.517,38.3,13,2.952,0.227,Control,M,12
98,211004_2,E33_M,C,Day2,3,MWM_150,10/12/21,16,2.339,0.146,3.3,0.686,0.21,1.4,0.288,0.211,4.7,0.728,0.153,6.6,0.638,0.096,2.168,11.9,0,0,,Control,M,12
99,211004_3,E33_M,C,Day2,3,MWM_150,10/12/21,15.7,2.3,0.147,0.5,0.092,0.183,0,0,,8.5,1.528,0.179,6.7,0.68,0.102,2.17,11.6,2.6,0.354,0.138,Control,M,12
100,211004_5,E33_F,C,Day2,3,MWM_150,10/12/21,16.2,1.87,0.116,0,0,,0,0,,6.7,1.015,0.152,9.5,0.856,0.09,1.773,12.1,2.1,0.144,0.07,HFD,F,12
101,211004_9,E33_F,C,Day2,3,MWM_150,10/12/21,18.4,3.469,0.189,5.1,1.333,0.263,1.6,0.492,0.301,6.7,1.394,0.208,5,0.25,0.05,3.386,14.3,5.4,1.518,0.279,HFD,F,12
102,211004_10,E4HN_F,B,Day2,3,MWM_150,10/12/21,43.3,5.886,0.136,0,0,,5.4,0.781,0.145,15.3,1.983,0.129,22.6,3.123,0.138,5.846,39.2,2.8,0.339,0.119,Control,F,12
103,211004_11,E4HN_F,B,Day2,3,MWM_150,10/12/21,60,10.074,0.168,0.1,0,0,11,1.607,0.147,17.6,3.231,0.183,31.3,5.236,0.167,,,28.8,4.503,0.156,Control,F,12
104,211004_12,E4HN_F,B,Day2,3,MWM_150,10/12/21,29.7,2.36,0.08,11.2,0.948,0.084,9.1,0.674,0.074,4.2,0.537,0.127,5.1,0.201,0.039,2.327,25.6,0,0,,Control,F,12
105,211004_13,E4HN_F,B,Day2,3,MWM_150,10/12/21,22,1.405,0.064,0,0,,0,0,,5,0.372,0.074,17,1.033,0.061,1.37,18,5.6,0.463,0.082,Control,F,12
106,211004_14,E4HN_M,B,Day2,3,MWM_150,10/12/21,13.3,0.991,0.075,0,0,,2,0.143,0.071,2.2,0.274,0.124,9.1,0.574,0.063,0.991,9.2,0,0,,HFD,M,12
107,211004_15,E4HN_M,B,Day2,3,MWM_150,10/12/21,55.9,5.299,0.095,0,0,,13.5,1.744,0.129,29.5,2.131,0.072,12.9,1.424,0.111,5.254,51.8,32.4,1.78,0.055,HFD,M,12
108,211004_16,E4HN_M,B,Day2,3,MWM_150,10/12/21,20.6,2.317,0.112,0,0,,0,0,,3.6,0.725,0.199,17,1.592,0.094,2.228,16.6,6.7,0.813,0.121,HFD,M,12
109,211004_17,E4HN_M,B,Day2,3,MWM_150,10/12/21,60,8.29,0.138,12.8,1.489,0.117,5.5,1.077,0.195,22.8,3.205,0.141,18.9,2.518,0.133,,,43.3,5.014,0.116,HFD,M,12
110,211004_19,E44_M,A,Day2,3,MWM_150,10/12/21,22.4,2.752,0.123,0,0,,0,0,,13,1.942,0.149,9.4,0.81,0.086,2.709,18.4,1.7,0.202,0.119,Control,M,18
111,211004_20,E44_F,A,Day2,3,MWM_150,10/12/21,60,11.467,0.191,9.1,2.119,0.234,13.6,2.509,0.184,22.7,3.741,0.165,14.6,3.098,0.212,11.467,59.2,20,3.605,0.18,Control,F,18
112,211004_21,E4HN_M,B,Day2,3,MWM_150,10/12/21,20.1,2.08,0.103,0,0,,0,0,,10.9,1.157,0.106,9.2,0.923,0.1,1.991,16.1,0,0,,Control,M,18
113,211004_1,E33_M,C,Day2,4,MWM_150,10/12/21,25.3,5.239,0.207,6.7,1.777,0.267,3.6,0.891,0.246,1.9,0.579,0.305,13.1,1.991,0.152,5.152,21.2,6.3,1.284,0.205,Control,M,12
114,211004_2,E33_M,C,Day2,4,MWM_150,10/12/21,38.3,7.94,0.207,6.8,1.583,0.233,3.6,0.793,0.22,15,3.372,0.224,12.9,2.193,0.17,7.856,34.3,0,0,,Control,M,12
115,211004_3,E33_M,C,Day2,4,MWM_150,10/12/21,13.9,2.313,0.167,0,0,,3.6,0.59,0.164,4,1.083,0.271,6.3,0.641,0.102,2.273,9.8,1.3,0.241,0.19,Control,M,12
116,211004_5,E33_F,C,Day2,4,MWM_150,10/12/21,25,3.54,0.142,1.8,0.16,0.091,0.9,0.125,0.142,10.6,1.881,0.178,11.8,1.374,0.117,3.448,20.9,3.4,0.352,0.103,HFD,F,12
117,211004_9,E33_F,C,Day2,4,MWM_150,10/12/21,7.2,0.615,0.085,0,0,,2.4,0.313,0.132,0,0,,4.8,0.302,0.063,0.522,3.1,0,0,,HFD,F,12
118,211004_10,E4HN_F,B,Day2,4,MWM_150,10/12/21,21.5,2.508,0.116,4.8,0.505,0.105,2.1,0.324,0.157,0,0,,14.7,1.679,0.114,2.432,17.5,0,0,,Control,F,12
119,211004_11,E4HN_F,B,Day2,4,MWM_150,10/12/21,27.1,2.851,0.105,0,0,,14.4,1.505,0.104,0,0,,12.7,1.346,0.106,2.813,23.1,0,0,,Control,F,12
120,211004_12,E4HN_F,B,Day2,4,MWM_150,10/12/21,49.9,5.862,0.118,22.8,2.674,0.117,1.8,0.195,0.106,3.7,0.703,0.19,21.5,2.289,0.106,5.828,45.8,0.9,0.039,0.045,Control,F,12
121,211004_13,E4HN_F,B,Day2,4,MWM_150,10/12/21,25.8,2.836,0.11,9.2,1.101,0.12,5.4,0.234,0.043,1.3,0.431,0.332,9.9,1.071,0.109,2.836,21.7,1.3,0.177,0.137,Control,F,12
122,211004_14,E4HN_M,B,Day2,4,MWM_150,10/12/21,60,7.98,0.133,26.7,3.599,0.135,7.2,1.043,0.146,18.5,2.325,0.126,7.6,1.014,0.133,,,24.8,2.016,0.081,HFD,M,12
123,211004_15,E4HN_M,B,Day2,4,MWM_150,10/12/21,60,10.563,0.176,10.3,2.032,0.197,21.4,3.295,0.154,9,1.911,0.212,19.3,3.325,0.173,,,19.6,3.021,0.154,HFD,M,12
124,211004_16,E4HN_M,B,Day2,4,MWM_150,10/12/21,60,12.187,0.203,12,2.499,0.209,23.9,4.323,0.181,9.9,2.326,0.236,14.2,3.039,0.214,,,26.1,5.431,0.208,HFD,M,12
125,211004_17,E4HN_M,B,Day2,4,MWM_150,10/12/21,60,9.304,0.155,14.2,2.427,0.171,13.3,2.363,0.177,8.9,1.7,0.192,23.5,2.814,0.12,,,38.1,4.79,0.126,HFD,M,12
126,211004_19,E44_M,A,Day2,4,MWM_150,10/12/21,60,11.818,0.197,18.7,3.663,0.196,27.2,5.174,0.191,9.5,2.043,0.216,4.7,0.938,0.2,,,17,3.07,0.18,Control,M,18
127,211004_20,E44_F,A,Day2,4,MWM_150,10/12/21,16.7,1.984,0.119,1.5,0.239,0.159,8.5,1.187,0.139,1.1,0.228,0.201,5.5,0.33,0.06,1.85,12.6,0,0,,Control,F,18
128,211004_21,E4HN_M,B,Day2,4,MWM_150,10/12/21,26,2.6,0.1,10.8,0.938,0.087,2.8,0.366,0.129,1.9,0.415,0.215,10.5,0.881,0.084,2.559,21.9,0,0,,Control,M,18
129,211004_1,E33_M,C,Day3,1,MWM_150,10/13/21,8.9,1.175,0.131,0,0,,1.1,0.246,0.216,0,0,,7.8,0.929,0.119,1.134,4.9,0,0,,Control,M,12
130,211004_2,E33_M,C,Day3,1,MWM_150,10/13/21,7.7,0.896,0.117,0,0,,2.8,0.588,0.208,0,0,,4.8,0.308,0.064,0.771,3.6,0,0,,Control,M,12
131,211004_3,E33_M,C,Day3,1,MWM_150,10/13/21,21.8,2.95,0.135,1.5,0.192,0.131,7.9,1.095,0.138,2.5,0.263,0.106,10,1.4,0.14,2.866,17.7,6.6,0.875,0.133,Control,M,12
132,211004_5,E33_F,C,Day3,1,MWM_150,10/13/21,5.4,0.315,0.058,0,0,,0.5,0,0,0,0,,4.9,0.315,0.064,0.223,1.4,0,0,,HFD,F,12
133,211004_9,E33_F,C,Day3,1,MWM_150,10/13/21,13.5,2.394,0.177,0,0,,0.9,0.172,0.196,2.9,0.752,0.256,9.7,1.47,0.152,2.312,9.4,0,0,,HFD,F,12
134,211004_10,E4HN_F,B,Day3,1,MWM_150,10/13/21,60,9.562,0.159,7.6,0.918,0.12,23.2,3.802,0.164,14.1,2.436,0.173,15.1,2.406,0.16,,,11,1.423,0.129,Control,F,12
135,211004_11,E4HN_F,B,Day3,1,MWM_150,10/13/21,60,9.466,0.158,22.6,2.645,0.117,11.9,1.981,0.167,11.8,2.487,0.211,13.8,2.354,0.171,,,17.2,3.056,0.178,Control,F,12
