Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
32,220404_6,E22_M_HFD,C,Day1,3,MWM_150,4/18/2022,60,11.911,0.199,20.4,4.052,0.199,26.9,5.21,0.194,7.2,1.526,0.211,5.5,1.123,0.205,,,42.1,8.092,0.192,HFD,M,12
33,220404_7,E22_M_HFD,C,Day1,3,MWM_150,4/18/2022,53,8.3,0.157,6.4,1.15,0.18,18.6,2.705,0.146,13.2,2.61,0.197,14.8,1.836,0.124,8.208,47.9,10,1.678,0.167,HFD,M,12
34,220404_8,E22_M_HFD,C,Day1,3,MWM_150,4/18/2022,60,10.937,0.182,21.9,3.654,0.167,19.4,3.992,0.205,5.6,1.159,0.207,13,2.131,0.164,,,49,8.938,0.182,HFD,M,12
35,220404_9,E22_M_HFD,C,Day1,3,MWM_150,4/18/2022,60,12.125,0.202,8.9,2.084,0.234,29.7,5.757,0.194,6.8,1.649,0.244,14.6,2.636,0.181,,,40.9,8.114,0.198,HFD,M,12
36,220404_10,E22_M_HFD,C,Day1,3,MWM_150,4/18/2022,15.8,2.326,0.147,0,0,,7,1.145,0.164,0,0,,8.8,1.181,0.134,1.733,10.7,1.6,0.326,0.204,HFD,M,12
37,220404_11,E2HN_M_18mth control,A,Day1,3,MWM_150,4/18/2022,60,12.756,0.213,14.5,3.357,0.231,14.2,2.798,0.197,20.2,4.338,0.214,11,2.263,0.206,,,39.1,8.033,0.205,Control,M,18
38,220404_12,E2HN_M_18mth control,A,Day1,3,MWM_150,4/18/2022,60,9.231,0.154,33.8,5.131,0.152,8.9,1.345,0.151,17.2,2.755,0.16,0,0,,,,42.1,6.221,0.148,Control,M,18
39,220404_13,E2HN_M_18mth control,A,Day1,3,MWM_150,4/18/2022,57.2,9.498,0.166,2.9,0.736,0.257,11.1,1.259,0.113,17.3,3.553,0.205,25.9,3.951,0.153,9.456,52.1,17.2,2.376,0.138,Control,M,18
40,220404_1,E22_F_HFD,B,Day1,4,MWM_150,4/18/2022,60,10.356,0.173,12.9,2.534,0.197,14.3,2.291,0.16,18.6,3.305,0.177,14.2,2.225,0.157,,,51.9,8.755,0.169,HFD,F,12
41,220404_2,E22_F_HFD,B,Day1,4,MWM_150,4/18/2022,60,12.365,0.206,0,0,,2.7,0.498,0.185,39,8.188,0.21,18.3,3.679,0.201,,,50.4,10.446,0.207,HFD,F,12
42,220404_3,E22_F_HFD,B,Day1,4,MWM_150,4/18/2022,47.4,8.339,0.176,4.3,0.782,0.183,3.8,0.668,0.174,23,4.327,0.188,16.3,2.561,0.157,8.296,42.4,11.3,2.237,0.199,HFD,F,12
43,220404_4,E22_F_HFD,B,Day1,4,MWM_150,4/18/2022,60,12.824,0.214,9.5,2.182,0.231,12,2.506,0.209,19.7,4.161,0.211,18.8,3.975,0.211,,,44.6,9.937,0.223,HFD,F,12
44,220404_5,E22_F_HFD,B,Day1,4,MWM_150,4/18/2022,17.6,2.088,0.119,0,0,,0,0,,8.2,1.423,0.173,9.4,0.665,0.071,1.963,12.6,0.9,0.096,0.106,HFD,F,12
45,220404_6,E22_M_HFD,C,Day1,4,MWM_150,4/18/2022,34.3,4.868,0.142,0,0,,11.2,1.782,0.159,2.9,0.492,0.171,20.2,2.594,0.129,4.776,29.2,11.5,1.67,0.146,HFD,M,12
46,220404_7,E22_M_HFD,C,Day1,4,MWM_150,4/18/2022,60,9.038,0.151,4.5,0.723,0.162,22.7,3.574,0.157,16.6,2.075,0.125,16.2,2.667,0.165,,,21.7,3.148,0.145,HFD,M,12
47,220404_8,E22_M_HFD,C,Day1,4,MWM_150,4/18/2022,60,11.419,0.19,11.5,2.318,0.202,11.4,2.225,0.196,25.8,4.603,0.179,11.4,2.273,0.199,,,49.2,9.605,0.195,HFD,M,12
48,220404_9,E22_M_HFD,C,Day1,4,MWM_150,4/18/2022,60,12.079,0.201,11,2.185,0.198,10,2.192,0.219,26.6,5.424,0.204,12.3,2.278,0.185,,,42.2,8.265,0.196,HFD,M,12
49,220404_10,E22_M_HFD,C,Day1,4,MWM_150,4/18/2022,60,11.877,0.198,15,2.885,0.193,8.1,1.276,0.158,24.1,4.933,0.204,12.8,2.783,0.217,,,34.3,6.734,0.197,HFD,M,12
50,220404_11,E2HN_M_18mth control,A,Day1,4,MWM_150,4/18/2022,42.5,6.541,0.154,3.4,0.697,0.203,0,0,,26.4,4.415,0.167,12.7,1.429,0.113,6.457,37.4,25.6,4.195,0.164,Control,M,18
51,220404_12,E2HN_M_18mth control,A,Day1,4,MWM_150,4/18/2022,60,9.389,0.156,4.6,0.483,0.104,6.3,1.105,0.175,32.1,4.95,0.154,17,2.85,0.168,,,37.5,5.656,0.151,Control,M,18
52,220404_13,E2HN_M_18mth control,A,Day1,4,MWM_150,4/18/2022,36.3,4.75,0.131,0,0,,0,0,,19.2,2.992,0.156,17.1,1.759,0.103,4.75,31.2,15.9,1.999,0.126,Control,M,18
53,220404_1,E22_F_HFD,B,Day2,1,MWM_150,4/19/2022,60,12.164,0.203,16.9,2.969,0.175,7,1.353,0.194,19.2,4.414,0.23,16.9,3.429,0.203,,,35.2,7.192,0.205,HFD,F,12
54,220404_2,E22_F_HFD,B,Day2,1,MWM_150,4/19/2022,60,10.491,0.175,8.2,1.018,0.124,9.3,1.402,0.151,29.9,5.958,0.199,12.6,2.113,0.168,,,31.2,5.13,0.164,HFD,F,12
55,220404_3,E22_F_HFD,B,Day2,1,MWM_150,4/19/2022,28.7,4.333,0.151,9.3,1.562,0.169,9.3,1.846,0.198,1.7,0.301,0.18,8.4,0.625,0.074,4.292,23.6,3.7,0.582,0.156,HFD,F,12
56,220404_4,E22_F_HFD,B,Day2,1,MWM_150,4/19/2022,60,13.426,0.224,16.8,3.662,0.218,13.5,3.033,0.225,11.8,3.165,0.269,17.9,3.566,0.199,,,38.6,8.638,0.224,HFD,F,12
57,220404_5,E22_F_HFD,B,Day2,1,MWM_150,4/19/2022,60,13.337,0.222,13.3,2.971,0.224,10.4,2.466,0.238,21.7,4.56,0.21,14.7,3.34,0.228,,,40.2,9.299,0.231,HFD,F,12
58,220404_6,E22_M_HFD,C,Day2,1,MWM_150,4/19/2022,60,12.663,0.211,21.3,3.982,0.187,9.8,2.269,0.231,16.1,3.724,0.232,12.8,2.687,0.209,,,41.8,8.78,0.21,HFD,M,12
59,220404_7,E22_M_HFD,C,Day2,1,MWM_150,4/19/2022,23.9,3.257,0.137,8,1.38,0.173,1,0.224,0.231,7.8,1.2,0.153,7.1,0.454,0.064,3.162,18.8,3,0.413,0.139,HFD,M,12
60,220404_8,E22_M_HFD,C,Day2,1,MWM_150,4/19/2022,60,13.132,0.219,15.6,3.525,0.226,20.9,4.611,0.221,10.7,2.277,0.212,12.8,2.719,0.212,,,48.6,10.697,0.22,HFD,M,12
61,220404_9,E22_M_HFD,C,Day2,1,MWM_150,4/19/2022,36.2,6.178,0.171,7.1,1.487,0.209,0.3,0.061,0.204,11.1,2.009,0.181,17.7,2.621,0.148,6.136,31.1,9.3,1.648,0.177,HFD,M,12
62,220404_10,E22_M_HFD,C,Day2,1,MWM_150,4/19/2022,31.3,5.489,0.175,4.2,0.851,0.202,11.2,2.385,0.214,0,0,,16,2.253,0.141,5.44,26.3,8.9,1.654,0.185,HFD,M,12
63,220404_11,E2HN_M_18mth control,A,Day2,1,MWM_150,4/19/2022,34.3,6.137,0.179,8.4,1.476,0.175,4.6,1.063,0.233,8.4,2.011,0.239,12.9,1.587,0.123,6.094,29.3,8.9,1.39,0.157,Control,M,18
64,220404_12,E2HN_M_18mth control,A,Day2,1,MWM_150,4/19/2022,20.5,1.994,0.097,10.3,1.128,0.11,3.2,0.478,0.148,0,0,,7,0.388,0.055,1.907,15.5,3.7,0.378,0.103,Control,M,18
65,220404_13,E2HN_M_18mth control,A,Day2,1,MWM_150,4/19/2022,21.6,2.651,0.123,7.2,1,0.138,0,0,,4.6,0.903,0.198,9.8,0.749,0.076,2.651,16.6,3,0.394,0.131,Control,M,18
66,220404_1,E22_F_HFD,B,Day2,2,MWM_150,4/19/2022,13.1,1.445,0.11,0,0,,0,0,,4.9,1.099,0.224,8.2,0.346,0.042,1.364,8,1.3,0.308,0.231,HFD,F,12
67,220404_2,E22_F_HFD,B,Day2,2,MWM_150,4/19/2022,60,11.87,0.198,8.6,1.987,0.231,4.7,1.086,0.229,25,5.136,0.206,21.7,3.661,0.169,,,33.9,7.098,0.21,HFD,F,12
68,220404_3,E22_F_HFD,B,Day2,2,MWM_150,4/19/2022,15.8,2.115,0.134,1.1,0.197,0.174,0.4,0.107,0.246,5.9,1.192,0.203,8.3,0.619,0.074,2.03,10.7,0,0,,HFD,F,12
69,220404_4,E22_F_HFD,B,Day2,2,MWM_150,4/19/2022,60,13.425,0.224,9.1,2.187,0.241,8.5,2.234,0.262,17.5,3.927,0.224,24.9,5.076,0.204,,,45.8,10.452,0.228,HFD,F,12
70,220404_5,E22_F_HFD,B,Day2,2,MWM_150,4/19/2022,9.7,0.761,0.079,0,0,,0,0,,0.6,0.042,0.074,9.1,0.719,0.079,0.669,4.6,0,0,,HFD,F,12
71,220404_6,E22_M_HFD,C,Day2,2,MWM_150,4/19/2022,60,12.831,0.214,7,1.632,0.233,11.9,2.676,0.224,20.1,4.227,0.211,21,4.297,0.204,,,44.6,9.565,0.215,HFD,M,12
72,220404_7,E22_M_HFD,C,Day2,2,MWM_150,4/19/2022,6.7,0.223,0.033,0,0,,0,0,,0,0,,6.7,0.223,0.033,0.094,1.7,0,0,,HFD,M,12
73,220404_8,E22_M_HFD,C,Day2,2,MWM_150,4/19/2022,60,11.765,0.196,9.8,2.274,0.232,10.2,2.152,0.211,13.4,2.834,0.211,26.6,4.504,0.169,,,47.7,9.34,0.196,HFD,M,12
74,220404_9,E22_M_HFD,C,Day2,2,MWM_150,4/19/2022,60,10.419,0.174,11.1,2.14,0.193,8.9,2.075,0.232,20.2,3.079,0.153,19.8,3.125,0.158,10.377,56.3,24.3,4.415,0.182,HFD,M,12
75,220404_10,E22_M_HFD,C,Day2,2,MWM_150,4/19/2022,5.6,0.091,0.016,0,0,,0,0,,0,0,,5.6,0.091,0.016,,0.5,0,0,,HFD,M,12
76,220404_11,E2HN_M_18mth control,A,Day2,2,MWM_150,4/19/2022,22.4,3.886,0.174,1.3,0.242,0.181,3,0.832,0.277,7.6,1.71,0.224,10.4,1.102,0.106,3.793,17.3,3.4,0.625,0.184,Control,M,18
77,220404_12,E2HN_M_18mth control,A,Day2,2,MWM_150,4/19/2022,53.9,8.943,0.166,5.6,1.121,0.201,5.2,1.115,0.216,17.9,3.133,0.175,25.3,3.573,0.141,8.853,48.9,26.4,4.162,0.158,Control,M,18
78,220404_13,E2HN_M_18mth control,A,Day2,2,MWM_150,4/19/2022,33.2,4.876,0.147,2.5,0.535,0.214,12.7,2.013,0.159,0.3,0.109,0.327,17.6,2.219,0.126,4.876,28.1,6.6,0.781,0.119,Control,M,18
79,220404_1,E22_F_HFD,B,Day2,3,MWM_150,4/19/2022,30.6,5.074,0.166,0,0,,0,0,,13.4,2.385,0.178,17.2,2.69,0.157,4.985,25.5,10.7,1.938,0.18,HFD,F,12
80,220404_2,E22_F_HFD,B,Day2,3,MWM_150,4/19/2022,24,3.237,0.135,0,0,,0,0,,15.3,2.57,0.168,8.7,0.668,0.077,3.195,18.9,4.1,0.521,0.126,HFD,F,12
81,220404_3,E22_F_HFD,B,Day2,3,MWM_150,4/19/2022,40.6,7.25,0.179,0,0,,0.9,0.153,0.17,14.6,3.135,0.215,25.2,3.962,0.158,7.165,35.5,6,1.329,0.223,HFD,F,12
82,220404_4,E22_F_HFD,B,Day2,3,MWM_150,4/19/2022,10.5,1.269,0.121,0,0,,0,0,,2.7,0.533,0.197,7.8,0.736,0.095,1.136,5.4,2.5,0.622,0.246,HFD,F,12
83,220404_5,E22_F_HFD,B,Day2,3,MWM_150,4/19/2022,16.1,1.78,0.111,0,0,,0,0,,5.6,0.796,0.143,10.5,0.983,0.093,1.653,11.1,1.2,0.179,0.154,HFD,F,12
84,220404_6,E22_M_HFD,C,Day2,3,MWM_150,4/19/2022,60,12.786,0.213,3.8,0.875,0.23,12.8,2.231,0.174,20.3,4.449,0.219,23.1,5.231,0.226,,,24.3,4.726,0.195,HFD,M,12
85,220404_7,E22_M_HFD,C,Day2,3,MWM_150,4/19/2022,59,10.469,0.178,10.2,1.913,0.187,5.8,1.044,0.179,17.6,3.478,0.197,25.3,4.034,0.16,10.386,53.9,21.3,3.916,0.184,HFD,M,12
86,220404_8,E22_M_HFD,C,Day2,3,MWM_150,4/19/2022,60,12.2,0.203,8.5,1.881,0.221,13.7,2.838,0.207,16.7,3.496,0.209,21,3.985,0.19,,,23.9,4.341,0.181,HFD,M,12
87,220404_9,E22_M_HFD,C,Day2,3,MWM_150,4/19/2022,52.4,9.661,0.184,9.5,1.537,0.162,14.1,2.897,0.206,12.4,2.677,0.217,16.5,2.549,0.154,9.563,47.4,30.6,5.846,0.191,HFD,M,12
88,220404_10,E22_M_HFD,C,Day2,3,MWM_150,4/19/2022,60,10.593,0.177,7.9,1.159,0.147,2.9,0.656,0.226,35.7,6.108,0.171,13.5,2.67,0.198,,,28.1,4.688,0.167,HFD,M,12
89,220404_11,E2HN_M_18mth control,A,Day2,3,MWM_150,4/19/2022,19.8,3.406,0.172,3.7,0.796,0.213,1.6,0.478,0.299,5.7,1.31,0.228,8.7,0.823,0.094,3.318,14.8,1.1,0.251,0.236,Control,M,18
90,220404_12,E2HN_M_18mth control,A,Day2,3,MWM_150,4/19/2022,34.9,5.14,0.147,3.6,0.831,0.229,5.3,0.84,0.159,5.8,1.032,0.179,20.2,2.436,0.121,5.006,29.8,8.3,1.039,0.125,Control,M,18
91,220404_13,E2HN_M_18mth control,A,Day2,3,MWM_150,4/19/2022,14.4,1.758,0.122,0,0,,0,0,,7.6,1.41,0.186,6.8,0.348,0.051,1.674,9.3,1.9,0.229,0.121,Control,M,18
92,220404_1,E22_F_HFD,B,Day2,4,MWM_150,4/19/2022,14.1,1.931,0.137,0.3,0.093,0.35,0.9,0.166,0.19,3.3,0.917,0.278,9.6,0.755,0.078,1.89,9,0,0,,HFD,F,12
93,220404_2,E22_F_HFD,B,Day2,4,MWM_150,4/19/2022,11.1,1.132,0.102,0,0,,4.4,0.718,0.164,0,0,,6.7,0.415,0.061,1.004,6.1,1.1,0.182,0.161,HFD,F,12
94,220404_3,E22_F_HFD,B,Day2,4,MWM_150,4/19/2022,11.2,1.248,0.111,0,0,,3.4,0.658,0.195,0,0,,7.9,0.59,0.075,1.207,6.2,1.1,0.118,0.111,HFD,F,12
95,220404_4,E22_F_HFD,B,Day2,4,MWM_150,4/19/2022,60,13.943,0.232,17.5,4.151,0.237,25.1,5.876,0.234,9.9,2.302,0.234,7.6,1.614,0.213,,,18.8,3.803,0.202,HFD,F,12
96,220404_5,E22_F_HFD,B,Day2,4,MWM_150,4/19/2022,60,12.149,0.202,8.1,1.527,0.188,25.6,5.038,0.197,9.4,2.131,0.228,16.9,3.453,0.204,,,9.2,1.815,0.197,HFD,F,12
97,220404_6,E22_M_HFD,C,Day2,4,MWM_150,4/19/2022,60,12.162,0.203,4.9,1.133,0.23,9.1,1.727,0.189,20.4,4.38,0.214,25.5,4.922,0.193,,,44.9,8.98,0.2,HFD,M,12
98,220404_7,E22_M_HFD,C,Day2,4,MWM_150,4/19/2022,10.9,0.692,0.064,0,0,,3.3,0.339,0.101,0,0,,7.5,0.353,0.047,0.598,5.8,0,0,,HFD,M,12
99,220404_8,E22_M_HFD,C,Day2,4,MWM_150,4/19/2022,38.2,4.94,0.129,1,0.223,0.23,17.5,2.349,0.134,2.9,0.505,0.176,16.9,1.863,0.11,4.897,33.2,6.7,1.132,0.169,HFD,M,12
100,220404_9,E22_M_HFD,C,Day2,4,MWM_150,4/19/2022,20,3.051,0.152,0,0,,1.9,0.389,0.204,6.6,1.28,0.195,11.6,1.381,0.119,2.968,15,2.1,0.433,0.206,HFD,M,12
101,220404_10,E22_M_HFD,C,Day2,4,MWM_150,4/19/2022,15.2,0.88,0.058,0,0,,2.4,0.451,0.19,0,0,,12.9,0.429,0.033,0.837,10.2,0,0,,HFD,M,12
102,220404_11,E2HN_M_18mth control,A,Day2,4,MWM_150,4/19/2022,13.4,1.799,0.134,0,0,,2.6,0.446,0.172,4.9,1.052,0.215,5.9,0.302,0.051,1.717,8.4,1.6,0.199,0.127,Control,M,18
103,220404_12,E2HN_M_18mth control,A,Day2,4,MWM_150,4/19/2022,16,1.35,0.084,0,0,,6,0.654,0.108,0,0,,10,0.696,0.07,1.267,11,4.5,0.397,0.088,Control,M,18
104,220404_13,E2HN_M_18mth control,A,Day2,4,MWM_150,4/19/2022,18.9,1.958,0.103,0,0,,5.5,0.834,0.153,0,0,,13.5,1.124,0.084,1.914,13.9,0,0,,Control,M,18
105,220404_1,E22_F_HFD,B,Day3,1,MWM_150,4/20/2022,17,2.092,0.123,0,0,,4.2,0.693,0.165,0.8,0.1,0.12,11.9,1.299,0.109,2.014,11.9,0,0,,HFD,F,12
106,220404_2,E22_F_HFD,B,Day3,1,MWM_150,4/20/2022,20.3,3.081,0.152,5.4,1.086,0.201,4.2,0.647,0.152,3.3,0.869,0.261,7.3,0.478,0.065,3.039,15.2,1.4,0.315,0.225,HFD,F,12
107,220404_3,E22_F_HFD,B,Day3,1,MWM_150,4/20/2022,17.8,1.754,0.099,0,0,,5.8,0.918,0.159,0,0,,12,0.836,0.07,1.661,12.7,1.5,0.178,0.122,HFD,F,12
108,220404_4,E22_F_HFD,B,Day3,1,MWM_150,4/20/2022,60,14.76,0.246,17.8,4.642,0.26,18.4,4.499,0.245,12.2,2.985,0.245,11.6,2.633,0.228,,,18.5,4.196,0.227,HFD,F,12
109,220404_5,E22_F_HFD,B,Day3,1,MWM_150,4/20/2022,40.8,6.713,0.165,7.8,1.428,0.183,14.3,2.393,0.168,7.8,1.636,0.209,10.9,1.256,0.115,6.625,35.8,6.6,0.874,0.133,HFD,F,12
110,220404_6,E22_M_HFD,C,Day3,1,MWM_150,4/20/2022,22,2.858,0.13,1.5,0.153,0.1,12.6,2.186,0.173,0,0,,7.9,0.518,0.066,2.815,16.9,2.5,0.247,0.1,HFD,M,12
111,220404_7,E22_M_HFD,C,Day3,1,MWM_150,4/20/2022,15.2,1.46,0.096,0,0,,6.1,0.866,0.143,0,0,,9.1,0.595,0.065,1.415,10.2,2.3,0.223,0.096,HFD,M,12
112,220404_8,E22_M_HFD,C,Day3,1,MWM_150,4/20/2022,30.9,5.245,0.17,8.2,1.492,0.182,6.6,1.236,0.186,5.1,1.096,0.216,11,1.421,0.129,5.204,25.8,9.6,1.874,0.196,HFD,M,12
113,220404_9,E22_M_HFD,C,Day3,1,MWM_150,4/20/2022,60,12.505,0.208,18.6,3.88,0.209,9.5,2.379,0.251,22,4.122,0.187,9.9,2.124,0.214,,,33.1,7.132,0.216,HFD,M,12
114,220404_10,E22_M_HFD,C,Day3,1,MWM_150,4/20/2022,60,13.071,0.218,9.6,2.046,0.213,13.1,2.756,0.211,15.6,3.706,0.238,21.7,4.562,0.21,,,24.7,4.932,0.2,HFD,M,12
115,220404_11,E2HN_M_18mth control,A,Day3,1,MWM_150,4/20/2022,11.2,2.023,0.181,0,0,,4.3,0.798,0.184,1.7,0.451,0.261,5.1,0.774,0.151,1.178,6.2,0,0,,Control,M,18
116,220404_12,E2HN_M_18mth control,A,Day3,1,MWM_150,4/20/2022,60,10.495,0.175,12.3,2.434,0.197,3.6,0.619,0.17,15.9,3.009,0.189,28.1,4.433,0.158,10.457,55.9,18.2,2.655,0.146,Control,M,18
117,220404_13,E2HN_M_18mth control,A,Day3,1,MWM_150,4/20/2022,14.7,1.337,0.091,0,0,,5.5,0.746,0.136,0,0,,9.2,0.591,0.064,1.293,9.6,0,0,,Control,M,18
118,220404_1,E22_F_HFD,B,Day3,2,MWM_150,4/20/2022,8,0.881,0.11,0.7,0.131,0.177,0,0,,1.3,0.43,0.322,5.9,0.321,0.054,0.795,2.9,0,0,,HFD,F,12
119,220404_2,E22_F_HFD,B,Day3,2,MWM_150,4/20/2022,10.1,1.227,0.122,1.2,0.205,0.17,0,0,,2.5,0.665,0.266,6.4,0.356,0.056,1.099,5,0,0,,HFD,F,12
120,220404_3,E22_F_HFD,B,Day3,2,MWM_150,4/20/2022,8.8,1.021,0.116,1.8,0.443,0.241,0.6,0.164,0.26,0,0,,6.3,0.413,0.065,0.885,3.7,0,0,,HFD,F,12
121,220404_4,E22_F_HFD,B,Day3,2,MWM_150,4/20/2022,60,14.098,0.235,13.7,3.088,0.225,10.4,2.689,0.258,20.6,4.614,0.224,15.3,3.707,0.243,,,16.9,2.915,0.173,HFD,F,12
122,220404_5,E22_F_HFD,B,Day3,2,MWM_150,4/20/2022,16.5,2.355,0.143,6.1,1.128,0.185,1.5,0.356,0.243,1.4,0.317,0.226,7.5,0.555,0.074,2.266,11.5,1.7,0.297,0.175,HFD,F,12
123,220404_6,E22_M_HFD,C,Day3,2,MWM_150,4/20/2022,17,2.54,0.15,1.6,0.312,0.197,2.3,0.629,0.269,0,0,,13,1.6,0.123,2.496,11.9,1,0.251,0.243,HFD,M,12
124,220404_7,E22_M_HFD,C,Day3,2,MWM_150,4/20/2022,18.1,2.331,0.129,2.7,0.46,0.172,0,0,,7,1.26,0.181,8.4,0.611,0.072,2.242,13,0,0,,HFD,M,12
125,220404_8,E22_M_HFD,C,Day3,2,MWM_150,4/20/2022,26.7,4.356,0.163,1.7,0.31,0.185,0,0,,10.3,2.435,0.237,14.7,1.611,0.109,4.312,21.6,7.2,1.074,0.15,HFD,M,12
126,220404_9,E22_M_HFD,C,Day3,2,MWM_150,4/20/2022,14.6,1.939,0.132,1.6,0.292,0.182,0,0,,5.1,0.949,0.187,8,0.699,0.088,1.851,9.6,1.1,0.246,0.231,HFD,M,12
127,220404_10,E22_M_HFD,C,Day3,2,MWM_150,4/20/2022,11.4,1.202,0.106,3.2,0.502,0.155,0,0,,1.3,0.298,0.229,6.8,0.403,0.059,1.161,6.3,0,0,,HFD,M,12
128,220404_11,E2HN_M_18mth control,A,Day3,2,MWM_150,4/20/2022,21.5,3.879,0.18,3.8,0.978,0.255,3.7,0.719,0.193,2.3,0.702,0.305,11.6,1.48,0.127,3.799,16.4,7.6,1.631,0.214,Control,M,18
129,220404_12,E2HN_M_18mth control,A,Day3,2,MWM_150,4/20/2022,13.4,1.391,0.104,1.5,0.279,0.182,0,0,,5.6,0.777,0.139,6.3,0.334,0.053,1.264,8.4,0,0,,Control,M,18
130,220404_13,E2HN_M_18mth control,A,Day3,2,MWM_150,4/20/2022,13.4,1.475,0.11,1.7,0.283,0.162,0,0,,3.5,0.715,0.206,8.2,0.477,0.059,1.475,8.3,0,0,,Control,M,18
131,220404_1,E22_F_HFD,B,Day3,3,MWM_150,4/20/2022,47.8,8.473,0.177,0,0,,8.9,1.628,0.184,11.9,2.619,0.22,27,4.226,0.156,8.359,42.7,3.8,0.841,0.223,HFD,F,12
132,220404_2,E22_F_HFD,B,Day3,3,MWM_150,4/20/2022,60,13.118,0.219,10.8,2.487,0.23,7.8,1.472,0.189,17.9,3.889,0.218,23.5,5.271,0.224,,,16.7,2.952,0.176,HFD,F,12
133,220404_3,E22_F_HFD,B,Day3,3,MWM_150,4/20/2022,15.6,2.065,0.132,3.6,0.692,0.194,1.4,0.348,0.242,3,0.529,0.174,7.6,0.496,0.066,1.979,10.6,0,0,,HFD,F,12
134,220404_4,E22_F_HFD,B,Day3,3,MWM_150,4/20/2022,60,14.03,0.234,12.9,3.152,0.245,3.3,0.581,0.176,23.9,5.457,0.228,19.9,4.84,0.243,,,24.4,5.715,0.234,HFD,F,12
135,220404_5,E22_F_HFD,B,Day3,3,MWM_150,4/20/2022,60,12.428,0.207,11.6,2.418,0.209,18,3.347,0.186,14.4,3.087,0.215,16.1,3.576,0.222,,,21.4,4.207,0.197,HFD,F,12
136,220404_6,E22_M_HFD,C,Day3,3,MWM_150,4/20/2022,8.6,0.889,0.103,0,0,,0,0,,1.6,0.336,0.21,7,0.553,0.079,0.713,3.6,0,0,,HFD,M,12
137,220404_7,E22_M_HFD,C,Day3,3,MWM_150,4/20/2022,37.6,5.922,0.157,4.9,1.054,0.214,0,0,,15.9,2.771,0.175,16.8,2.097,0.125,5.83,32.6,3.1,0.414,0.132,HFD,M,12
138,220404_8,E22_M_HFD,C,Day3,3,MWM_150,4/20/2022,19.1,2.796,0.147,0,0,,2.6,0.561,0.219,4.8,0.919,0.19,11.7,1.317,0.113,2.754,14,0.6,0.048,0.084,HFD,M,12
139,220404_9,E22_M_HFD,C,Day3,3,MWM_150,4/20/2022,14.7,1.739,0.118,0,0,,0,0,,7.6,1.22,0.159,7,0.519,0.074,1.648,9.6,2.8,0.333,0.119,HFD,M,12
140,220404_10,E22_M_HFD,C,Day3,3,MWM_150,4/20/2022,11.2,1.392,0.124,0,0,,0,0,,5.3,1.085,0.205,5.9,0.307,0.052,1.264,6.2,1.3,0.195,0.154,HFD,M,12
141,220404_11,E2HN_M_18mth control,A,Day3,3,MWM_150,4/20/2022,17.3,2.615,0.151,0,0,,2.6,0.513,0.197,1.1,0.244,0.223,13.6,1.858,0.136,2.531,12.3,0.6,0.136,0.226,Control,M,18
142,220404_12,E2HN_M_18mth control,A,Day3,3,MWM_150,4/20/2022,15.9,1.895,0.119,0,0,,1.8,0.271,0.148,5.5,0.899,0.164,8.6,0.725,0.084,1.81,10.9,0.8,0,0,Control,M,18
143,220404_13,E2HN_M_18mth control,A,Day3,3,MWM_150,4/20/2022,11.1,0.869,0.078,0,0,,0,0,,3.7,0.454,0.122,7.4,0.415,0.056,0.736,6.1,0,0,,Control,M,18
144,220404_1,E22_F_HFD,B,Day3,4,MWM_150,4/20/2022,8.2,0.74,0.09,0,0,,0,0,,0,0,,8.2,0.74,0.09,0.622,3.2,0,0,,HFD,F,12
145,220404_2,E22_F_HFD,B,Day3,4,MWM_150,4/20/2022,14.2,1.666,0.117,0,0,,0,0,,2,0.4,0.199,12.2,1.266,0.104,1.625,9.2,0,0,,HFD,F,12
