Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
1,220207_1,E3HN_M_18 month HFD,D,Day1,1,MWM_150,2/21/2022,60,6.626,0.11,2.9,0.398,0.137,18.2,1.951,0.107,17.8,1.987,0.112,21.1,2.29,0.109,,,42.4,4.725,0.111,HFD,M,18
2,220207_2,E3HN_M_18 month HFD,D,Day1,1,MWM_150,2/21/2022,60,7.006,0.117,12.1,1.096,0.091,16.3,2.211,0.136,5.1,0.685,0.135,26.6,3.013,0.113,,,35.9,4.389,0.122,HFD,M,18
3,220207_3,E3HN_M_18 month HFD,D,Day1,1,MWM_150,2/21/2022,32,4.131,0.129,0,0,,0,0,,11.9,1.913,0.161,20.2,2.218,0.11,4.084,27,14.2,2.144,0.151,HFD,M,18
4,220207_4,E3HN_M_18 month HFD,D,Day1,1,MWM_150,2/21/2022,16.6,1.477,0.089,0,0,,3.4,0.424,0.126,0,0,,13.2,1.053,0.08,1.348,11.5,0,0,,HFD,M,18
5,220207_9,E3HN_F_18 month Control,B,Day1,1,MWM_150,2/21/2022,60,10.489,0.175,14.4,2.261,0.157,18.8,3.491,0.186,15.1,2.81,0.186,11.7,1.927,0.164,,,28.3,3.465,0.122,Control,F,18
6,220207_10,E3HN_F_18 month Control,B,Day1,1,MWM_150,2/21/2022,60,9.757,0.163,6,1.019,0.17,6,0.992,0.166,24.2,4,0.165,23.8,3.746,0.157,,,35.9,5.335,0.149,Control,F,18
7,220207_11,E3HN_F_18 month Control,B,Day1,1,MWM_150,2/21/2022,60,10.893,0.182,6.7,1.557,0.231,18.3,3.415,0.187,7,1.728,0.247,28,4.192,0.15,,,30.4,4.86,0.16,Control,F,18
8,220207_12,E3HN_F_18 month Control,B,Day1,1,MWM_150,2/21/2022,60,9.713,0.162,18.8,3.217,0.171,0,0,,39.6,6.328,0.16,1.6,0.168,0.105,,,42.4,7.171,0.169,Control,F,18
9,220207_13,E3HN_F_18 month Control,B,Day1,1,MWM_150,2/21/2022,7.2,0.56,0.077,0,0,,0,0,,0,0,,7.2,0.56,0.077,0.359,2.2,0,0,,Control,F,18
10,220207_14,E3HN_F_18 month HFD,A,Day1,1,MWM_150,2/21/2022,60,7.808,0.13,20.6,2.903,0.141,5.8,0.611,0.105,22.9,2.75,0.12,10.6,1.545,0.145,,,27.1,2.959,0.109,HFD,F,18
11,220207_15,E3HN_F_18 month HFD,A,Day1,1,MWM_150,2/21/2022,60,8.183,0.136,0,0,,0,0,,50.2,6.517,0.13,9.8,1.665,0.17,,,49.7,6.505,0.131,HFD,F,18
12,220207_16,E3HN_F_18 month HFD,A,Day1,1,MWM_150,2/21/2022,60,7.654,0.128,37.7,4.795,0.127,8.7,1.376,0.158,4.8,0.385,0.08,8.8,1.098,0.124,,,42.9,5.391,0.126,HFD,F,18
13,220207_17,E3HN_F_18 month HFD,A,Day1,1,MWM_150,2/21/2022,60,7.407,0.123,28.9,3.386,0.117,8.6,1.042,0.121,18.5,2.549,0.138,4,0.43,0.108,,,25.5,2.63,0.103,HFD,F,18
14,220207_18,E3HN_F_18 month HFD,A,Day1,1,MWM_150,2/21/2022,11.9,0.77,0.065,0,0,,0,0,,0,0,,11.9,0.77,0.065,0.77,6.8,0,0,,HFD,F,18
15,220207_19,E3HN_M_18 month Control,C,Day1,1,MWM_150,2/21/2022,60,11.654,0.194,15.5,2.884,0.186,17.1,3.31,0.193,12.8,2.411,0.188,14.5,3.049,0.21,,,36.3,6.587,0.182,Control,M,18
16,220207_20,E3HN_M_18 month Control,C,Day1,1,MWM_150,2/21/2022,60,9.852,0.164,15.2,2.501,0.164,21.1,3.291,0.156,10.1,1.77,0.176,13.6,2.29,0.169,,,31.5,4.429,0.141,Control,M,18
17,220207_21,E3HN_M_18 month Control,C,Day1,1,MWM_150,2/21/2022,60,11.81,0.197,29.8,5.626,0.189,6.7,1.367,0.205,13.1,2.961,0.226,10.4,1.856,0.178,,,29.3,5.196,0.177,Control,M,18
18,220207_22,E3HN_M_18 month Control,C,Day1,1,MWM_150,2/21/2022,7.9,0.481,0.061,0,0,,0,0,,0,0,,7.9,0.481,0.061,0.394,2.8,0,0,,Control,M,18
19,220207_23,E3HN_M_18 month Control,C,Day1,1,MWM_150,2/21/2022,60,9.469,0.158,5,0.932,0.188,0,0,,26.3,4.043,0.154,28.7,4.495,0.156,,,34,5.318,0.157,Control,M,18
20,220207_24,E3HN_M_18 month HFD,D,Day1,1,MWM_150,2/21/2022,60,6.482,0.108,34.1,3.456,0.101,11.1,1.542,0.139,5.7,0.508,0.089,9.2,0.975,0.106,,,16.3,1.223,0.075,HFD,M,18
21,220207_25,E3HN_M_18 month HFD,D,Day1,1,MWM_150,2/21/2022,60,6.104,0.102,25.4,2.721,0.107,2.4,0.143,0.06,22.7,2.756,0.121,9.5,0.483,0.051,,,23.8,2.889,0.121,HFD,M,18
22,220207_1,E3HN_M_18 month HFD,D,Day1,2,MWM_150,2/21/2022,60,8.81,0.147,21.8,2.231,0.102,13.7,2.017,0.147,12.2,2.29,0.188,12.3,2.272,0.184,,,45.4,7.379,0.163,HFD,M,18
23,220207_2,E3HN_M_18 month HFD,D,Day1,2,MWM_150,2/21/2022,60,7.814,0.13,19.5,2.261,0.116,20.3,2.765,0.136,8.3,1.341,0.161,11.9,1.448,0.122,,,31.8,4.661,0.147,HFD,M,18
24,220207_3,E3HN_M_18 month HFD,D,Day1,2,MWM_150,2/21/2022,60,9.982,0.166,31.5,5.324,0.169,0,0,,28.5,4.658,0.163,0,0,,,,30.8,4.25,0.138,HFD,M,18
25,220207_4,E3HN_M_18 month HFD,D,Day1,2,MWM_150,2/21/2022,60,9.088,0.151,30.8,3.934,0.128,4.2,0.769,0.181,12.6,2.174,0.173,12.4,2.211,0.179,,,44.9,6.645,0.148,HFD,M,18
26,220207_9,E3HN_F_18 month Control,B,Day1,2,MWM_150,2/21/2022,60,9.915,0.165,40.3,6.226,0.154,8.7,1.767,0.202,11,1.922,0.175,0,0,,,,34.9,5.037,0.144,Control,F,18
27,220207_10,E3HN_F_18 month Control,B,Day1,2,MWM_150,2/21/2022,60,10.276,0.171,33.3,5.324,0.16,8.1,1.816,0.225,17,2.916,0.172,1.6,0.22,0.136,,,31.5,4.791,0.152,Control,F,18
28,220207_11,E3HN_F_18 month Control,B,Day1,2,MWM_150,2/21/2022,60,12.527,0.209,15.5,2.347,0.152,8.5,1.803,0.212,16.3,3.864,0.237,19.7,4.513,0.229,,,35.5,7.542,0.212,Control,F,18
29,220207_12,E3HN_F_18 month Control,B,Day1,2,MWM_150,2/21/2022,60,10.633,0.177,24.6,4.12,0.168,8.3,1.896,0.229,21.4,3.515,0.164,5.7,1.102,0.193,,,40.9,7.647,0.187,Control,F,18
30,220207_13,E3HN_F_18 month Control,B,Day1,2,MWM_150,2/21/2022,60,10.496,0.175,19.3,3.299,0.17,0,0,,40.6,7.197,0.177,0,0,0,,,41.3,6.891,0.167,Control,F,18
31,220207_14,E3HN_F_18 month HFD,A,Day1,2,MWM_150,2/21/2022,60,8.569,0.143,32.1,3.492,0.109,6.9,1.17,0.17,14.6,2.769,0.19,6.4,1.138,0.177,,,39.5,5.299,0.134,HFD,F,18
32,220207_15,E3HN_F_18 month HFD,A,Day1,2,MWM_150,2/21/2022,15.6,1.481,0.095,5.9,0.651,0.11,0,0,,3.4,0.48,0.141,6.3,0.351,0.056,1.338,10.5,0,0,,HFD,F,18
33,220207_16,E3HN_F_18 month HFD,A,Day1,2,MWM_150,2/21/2022,60,8.16,0.136,26.3,3.34,0.127,10.1,1.277,0.127,12.9,1.845,0.143,10.7,1.698,0.158,,,43.3,5.704,0.132,HFD,F,18
34,220207_17,E3HN_F_18 month HFD,A,Day1,2,MWM_150,2/21/2022,60,8.234,0.137,35.6,3.943,0.111,10.3,1.646,0.159,6.5,1.249,0.191,7.5,1.396,0.186,,,29.8,4.595,0.154,HFD,F,18
35,220207_18,E3HN_F_18 month HFD,A,Day1,2,MWM_150,2/21/2022,60,8.336,0.139,35.4,4.505,0.127,5.8,0.875,0.15,10.8,1.598,0.149,8,1.359,0.169,,,21.1,2.962,0.14,HFD,F,18
36,220207_19,E3HN_M_18 month Control,C,Day1,2,MWM_150,2/21/2022,60,10.484,0.175,9.7,1.917,0.198,41.8,7.229,0.173,0,0,,8.5,1.338,0.157,,,49.6,8.45,0.17,Control,M,18
37,220207_20,E3HN_M_18 month Control,C,Day1,2,MWM_150,2/21/2022,60,10.972,0.183,12.4,2.369,0.191,23.3,4.007,0.172,12.7,2.371,0.187,11.5,2.224,0.193,,,30.3,4.821,0.159,Control,M,18
38,220207_21,E3HN_M_18 month Control,C,Day1,2,MWM_150,2/21/2022,60,11.006,0.183,24.5,4.579,0.187,27.4,4.998,0.183,1.8,0.502,0.274,6.3,0.927,0.148,,,28.3,4.176,0.148,Control,M,18
39,220207_22,E3HN_M_18 month Control,C,Day1,2,MWM_150,2/21/2022,60,10.816,0.18,37.5,6.969,0.186,0,0,,7.9,1.669,0.21,14.6,2.178,0.15,,,34.1,5.741,0.169,Control,M,18
40,220207_23,E3HN_M_18 month Control,C,Day1,2,MWM_150,2/21/2022,60,9.582,0.16,50.7,8.177,0.161,0,0,,9.3,1.405,0.151,0,0,,,,43,6.769,0.158,Control,M,18
41,220207_24,E3HN_M_18 month HFD,D,Day1,2,MWM_150,2/21/2022,60,9.978,0.166,17.5,2.17,0.124,13.3,2.37,0.178,14.1,2.711,0.192,15,2.727,0.181,,,37.3,6.011,0.161,HFD,M,18
42,220207_25,E3HN_M_18 month HFD,D,Day1,2,MWM_150,2/21/2022,60,8.812,0.147,36.7,4.73,0.129,6.4,1.104,0.172,11,1.866,0.169,5.8,1.111,0.192,,,26.7,4.356,0.163,HFD,M,18
43,220207_1,E3HN_M_18 month HFD,D,Day1,3,MWM_150,2/21/2022,60,7.849,0.131,6.6,1.17,0.177,18.3,1.698,0.093,16.7,2.456,0.147,18.4,2.525,0.137,,,47.9,6.692,0.14,HFD,M,18
44,220207_2,E3HN_M_18 month HFD,D,Day1,3,MWM_150,2/21/2022,60,8.491,0.142,10.7,1.461,0.137,22,2.748,0.125,14.1,2.314,0.164,13.3,1.968,0.148,,,38.3,5.542,0.145,HFD,M,18
45,220207_3,E3HN_M_18 month HFD,D,Day1,3,MWM_150,2/21/2022,60,10.617,0.177,13.5,2.282,0.169,25.8,4.293,0.167,10.4,2.087,0.2,10.3,1.955,0.19,,,30.8,5.143,0.167,HFD,M,18
46,220207_4,E3HN_M_18 month HFD,D,Day1,3,MWM_150,2/21/2022,60,10.578,0.176,18.6,3.287,0.177,8.7,1.353,0.155,17.8,3.469,0.195,14.9,2.469,0.165,,,40.1,6.66,0.166,HFD,M,18
47,220207_9,E3HN_F_18 month Control,B,Day1,3,MWM_150,2/21/2022,60,10.991,0.183,17.5,2.827,0.162,29.2,5.581,0.191,5.5,1.189,0.215,7.7,1.393,0.18,,,27.6,4.273,0.155,Control,F,18
48,220207_10,E3HN_F_18 month Control,B,Day1,3,MWM_150,2/21/2022,60,8.574,0.143,3,0.47,0.157,40.1,5.564,0.139,0,0,,16.9,2.54,0.15,,,46.3,5.996,0.13,Control,F,18
49,220207_11,E3HN_F_18 month Control,B,Day1,3,MWM_150,2/21/2022,60,10.704,0.178,19.8,3.758,0.19,26.1,4.329,0.166,5.2,1.158,0.221,8.9,1.458,0.164,,,34.2,5.805,0.17,Control,F,18
50,220207_12,E3HN_F_18 month Control,B,Day1,3,MWM_150,2/21/2022,60,8.553,0.143,4.8,0.531,0.11,43.7,6.172,0.141,3.4,0.367,0.107,8,1.483,0.185,,,38.1,5.407,0.142,Control,F,18
51,220207_13,E3HN_F_18 month Control,B,Day1,3,MWM_150,2/21/2022,60,10.927,0.182,5.9,1.127,0.191,28.2,5.102,0.181,13.4,2.256,0.168,12.4,2.442,0.196,,,32.9,5.301,0.161,Control,F,18
52,220207_14,E3HN_F_18 month HFD,A,Day1,3,MWM_150,2/21/2022,60,9.983,0.166,11.5,2.238,0.195,10.4,1.553,0.149,21.5,3.598,0.168,16.6,2.593,0.156,,,38.1,6.475,0.17,HFD,F,18
53,220207_15,E3HN_F_18 month HFD,A,Day1,3,MWM_150,2/21/2022,18.2,2.101,0.115,0,0,,4.5,0.745,0.165,1,0.093,0.09,12.7,1.263,0.1,2.011,13.2,1.8,0.268,0.146,HFD,F,18
54,220207_16,E3HN_F_18 month HFD,A,Day1,3,MWM_150,2/21/2022,60,5.573,0.093,5.5,0.764,0.138,7.9,1.121,0.142,37.4,3.026,0.081,9.2,0.661,0.072,,,27,1.666,0.062,HFD,F,18
55,220207_17,E3HN_F_18 month HFD,A,Day1,3,MWM_150,2/21/2022,60,8.404,0.14,19.2,2.096,0.109,10.1,1.348,0.134,15.1,2.345,0.156,15.6,2.615,0.167,,,42.1,5.989,0.142,HFD,F,18
56,220207_18,E3HN_F_18 month HFD,A,Day1,3,MWM_150,2/21/2022,60,9.098,0.152,14.5,2.391,0.165,27.1,3.604,0.133,10.1,1.811,0.179,8.3,1.292,0.156,,,21.6,3.629,0.168,HFD,F,18
57,220207_19,E3HN_M_18 month Control,C,Day1,3,MWM_150,2/21/2022,60,12.923,0.215,8.8,2.255,0.256,21.6,4.364,0.202,15.8,3.499,0.221,13.7,2.805,0.204,,,46.5,9.557,0.206,Control,M,18
58,220207_20,E3HN_M_18 month Control,C,Day1,3,MWM_150,2/21/2022,51.4,9.178,0.179,11.9,2.282,0.192,13.5,2.387,0.176,15.2,3.352,0.22,10.7,1.158,0.108,9.132,46.3,22.8,3.905,0.171,Control,M,18
59,220207_21,E3HN_M_18 month Control,C,Day1,3,MWM_150,2/21/2022,60,10.828,0.18,11,2.395,0.219,35.6,5.278,0.148,4.4,1.076,0.244,9,2.079,0.231,,,26.9,4.69,0.175,Control,M,18
60,220207_22,E3HN_M_18 month Control,C,Day1,3,MWM_150,2/21/2022,60,9.54,0.159,0.3,0,0,12.9,2.314,0.179,7.6,1.505,0.197,39.1,5.722,0.146,,,32.6,4.407,0.135,Control,M,18
61,220207_23,E3HN_M_18 month Control,C,Day1,3,MWM_150,2/21/2022,17.3,1.415,0.082,1.2,0.131,0.112,4.5,0.369,0.082,3.2,0.432,0.135,8.4,0.482,0.057,1.373,12.3,0,0,,Control,M,18
62,220207_24,E3HN_M_18 month HFD,D,Day1,3,MWM_150,2/21/2022,60,8.752,0.146,16,2.42,0.151,23.2,2.423,0.105,11.2,2.229,0.198,9.5,1.68,0.176,,,45.3,7.355,0.162,HFD,M,18
63,220207_25,E3HN_M_18 month HFD,D,Day1,3,MWM_150,2/21/2022,60,8.31,0.138,13.3,2.503,0.188,40.3,4.727,0.117,0.4,0.042,0.107,6,1.037,0.174,,,28.8,3.951,0.137,HFD,M,18
64,220207_1,E3HN_M_18 month HFD,D,Day1,4,MWM_150,2/21/2022,60,8.427,0.14,3.1,0.457,0.146,10.8,1.719,0.159,23.4,3.148,0.135,22.7,3.103,0.137,,,58.7,8.322,0.142,HFD,M,18
65,220207_2,E3HN_M_18 month HFD,D,Day1,4,MWM_150,2/21/2022,60,7.495,0.125,12.9,1.586,0.123,7.4,1.107,0.15,27.8,3.3,0.119,11.9,1.502,0.127,,,48.4,5.544,0.114,HFD,M,18
66,220207_3,E3HN_M_18 month HFD,D,Day1,4,MWM_150,2/21/2022,57.3,8.912,0.155,13.6,2.399,0.177,5.4,0.773,0.142,24.2,4.14,0.171,14.1,1.6,0.114,8.912,52.3,20.8,3.845,0.185,HFD,M,18
67,220207_4,E3HN_M_18 month HFD,D,Day1,4,MWM_150,2/21/2022,60,10.452,0.174,18.4,3.456,0.188,6,1.198,0.2,30.3,4.737,0.156,5.3,1.06,0.2,,,28.1,4.462,0.159,HFD,M,18
68,220207_9,E3HN_F_18 month Control,B,Day1,4,MWM_150,2/21/2022,60,11.857,0.198,9.6,1.581,0.165,1.2,0.234,0.19,20,4.22,0.211,29.2,5.823,0.2,,,27.1,4.781,0.177,Control,F,18
69,220207_10,E3HN_F_18 month Control,B,Day1,4,MWM_150,2/21/2022,60,11.939,0.199,6.7,1.651,0.246,14.5,3.112,0.214,28.3,4.821,0.17,10.5,2.355,0.225,,,18.6,3.524,0.189,Control,F,18
70,220207_11,E3HN_F_18 month Control,B,Day1,4,MWM_150,2/21/2022,60,9.753,0.163,0,0,,5.6,1.071,0.192,26.7,4.203,0.158,27.7,4.479,0.162,,,43.1,7.039,0.163,Control,F,18
71,220207_12,E3HN_F_18 month Control,B,Day1,4,MWM_150,2/21/2022,60,9.99,0.166,18.5,2.796,0.151,5.8,1.145,0.199,25.9,3.965,0.153,9.8,2.084,0.212,,,39.4,6.484,0.164,Control,F,18
72,220207_13,E3HN_F_18 month Control,B,Day1,4,MWM_150,2/21/2022,60,10.502,0.175,3.1,0.636,0.205,13.2,2.475,0.187,18.5,2.901,0.156,25.1,4.491,0.179,,,27.7,4.603,0.166,Control,F,18
73,220207_14,E3HN_F_18 month HFD,A,Day1,4,MWM_150,2/21/2022,60,8.52,0.142,9.2,1.493,0.162,12.9,1.892,0.146,26.1,3.492,0.134,11.8,1.644,0.139,,,24.8,3.653,0.147,HFD,F,18
74,220207_15,E3HN_F_18 month HFD,A,Day1,4,MWM_150,2/21/2022,60,7.754,0.129,5.6,0.989,0.178,0,0,,43.1,5.107,0.119,11.4,1.658,0.146,,,45.4,5.141,0.113,HFD,F,18
75,220207_16,E3HN_F_18 month HFD,A,Day1,4,MWM_150,2/21/2022,60,5.842,0.097,20.3,2.342,0.115,21.2,2.113,0.1,2.9,0.291,0.101,15.6,1.096,0.07,,,39.3,3.093,0.079,HFD,F,18
76,220207_17,E3HN_F_18 month HFD,A,Day1,4,MWM_150,2/21/2022,60,9.237,0.154,26.4,3.987,0.151,8,1.115,0.14,16.2,2.516,0.155,9.5,1.619,0.171,,,37.8,5.594,0.148,HFD,F,18
77,220207_18,E3HN_F_18 month HFD,A,Day1,4,MWM_150,2/21/2022,60,7.526,0.125,14.5,1.846,0.127,6.6,1.094,0.166,33,3.525,0.107,5.8,1.062,0.182,,,18.3,3.165,0.173,HFD,F,18
78,220207_19,E3HN_M_18 month Control,C,Day1,4,MWM_150,2/21/2022,60,12.209,0.203,9.2,2.278,0.248,15.3,3.171,0.207,17.5,3.336,0.19,17.9,3.424,0.191,,,41.2,7.976,0.194,Control,M,18
79,220207_20,E3HN_M_18 month Control,C,Day1,4,MWM_150,2/21/2022,60,10.473,0.175,13.5,2.485,0.184,0.1,0.061,0.608,31,5.077,0.164,15.3,2.85,0.186,,,33.5,4.546,0.136,Control,M,18
80,220207_21,E3HN_M_18 month Control,C,Day1,4,MWM_150,2/21/2022,60,11.903,0.198,15.6,3.624,0.232,16.9,3.233,0.191,18.6,3.232,0.174,8.9,1.814,0.203,,,46.7,8.918,0.191,Control,M,18
81,220207_22,E3HN_M_18 month Control,C,Day1,4,MWM_150,2/21/2022,60,11.499,0.192,24.4,4.88,0.2,5.8,1.216,0.211,21.4,3.701,0.173,8.4,1.702,0.202,,,39.7,7.738,0.195,Control,M,18
82,220207_23,E3HN_M_18 month Control,C,Day1,4,MWM_150,2/21/2022,60,10.961,0.183,6.1,1.188,0.196,6.3,1.281,0.202,20.1,4.015,0.2,27.5,4.476,0.163,,,30.5,5.277,0.173,Control,M,18
83,220207_24,E3HN_M_18 month HFD,D,Day1,4,MWM_150,2/21/2022,60,6.779,0.113,3.1,0.348,0.113,8.2,1.018,0.125,33.3,2.976,0.089,15.5,2.437,0.158,,,32.8,3.684,0.112,HFD,M,18
84,220207_25,E3HN_M_18 month HFD,D,Day1,4,MWM_150,2/21/2022,60,8.416,0.14,13.3,1.736,0.13,13.5,2.039,0.151,25.2,3.039,0.121,8,1.603,0.201,,,25.4,3.39,0.134,HFD,M,18
85,220207_1,E3HN_M_18 month HFD,D,Day2,1,MWM_150,2/22/2022,60,6.126,0.102,20.2,1.421,0.07,9,1.241,0.138,9.6,1.233,0.129,21.2,2.231,0.105,,,39.8,3.788,0.095,HFD,M,18
86,220207_2,E3HN_M_18 month HFD,D,Day2,1,MWM_150,2/22/2022,22.5,2.506,0.111,2.2,0.382,0.172,2.6,0.351,0.133,3,0.202,0.068,14.7,1.571,0.107,2.467,17.5,4.4,0.39,0.088,HFD,M,18
87,220207_3,E3HN_M_18 month HFD,D,Day2,1,MWM_150,2/22/2022,60,10.593,0.177,27.1,4.105,0.152,6,1.191,0.198,21,4.152,0.198,5.9,1.145,0.192,,,14.2,2.534,0.178,HFD,M,18
88,220207_4,E3HN_M_18 month HFD,D,Day2,1,MWM_150,2/22/2022,38.5,5.412,0.141,4.8,0.601,0.125,3.8,0.649,0.171,10.7,1.802,0.168,19.2,2.36,0.123,5.37,33.4,16,2.303,0.144,HFD,M,18
89,220207_9,E3HN_F_18 month Control,B,Day2,1,MWM_150,2/22/2022,52.1,8.754,0.168,22,4.382,0.199,2.7,0.408,0.153,13.6,2.715,0.199,13.8,1.249,0.091,8.754,47,20.1,3.365,0.167,Control,F,18
90,220207_10,E3HN_F_18 month Control,B,Day2,1,MWM_150,2/22/2022,60,11.362,0.189,19,3.844,0.202,18.4,3.458,0.188,14.6,2.62,0.179,8,1.44,0.181,,,32.3,5.829,0.181,Control,F,18
91,220207_11,E3HN_F_18 month Control,B,Day2,1,MWM_150,2/22/2022,60,12.481,0.208,23.7,4.507,0.19,13.7,2.934,0.215,7.6,2.032,0.267,15,3.008,0.201,,,39.8,7.996,0.201,Control,F,18
92,220207_12,E3HN_F_18 month Control,B,Day2,1,MWM_150,2/22/2022,60,8.174,0.136,6.2,0.89,0.144,13.8,2.105,0.153,13.4,2.165,0.162,26.7,3.013,0.113,,,44.1,5.36,0.122,Control,F,18
93,220207_13,E3HN_F_18 month Control,B,Day2,1,MWM_150,2/22/2022,17.2,1.825,0.106,10.2,1.298,0.127,0.2,0.05,0.249,0,0,,6.7,0.477,0.071,1.697,12.1,0,0,,Control,F,18
94,220207_14,E3HN_F_18 month HFD,A,Day2,1,MWM_150,2/22/2022,60,7.098,0.118,3.5,0.449,0.129,7.1,0.997,0.139,35.1,3.705,0.106,14.3,1.948,0.136,,,29.9,3.366,0.113,HFD,F,18
95,220207_15,E3HN_F_18 month HFD,A,Day2,1,MWM_150,2/22/2022,60,10.688,0.178,13.7,2.615,0.191,5.9,0.95,0.162,23.1,4.244,0.184,17.4,2.879,0.166,,,33.5,5.213,0.155,HFD,F,18
96,220207_16,E3HN_F_18 month HFD,A,Day2,1,MWM_150,2/22/2022,60,7.158,0.119,24.7,2.648,0.107,7.6,1.102,0.145,18.2,1.78,0.098,9.6,1.628,0.17,,,41,4.551,0.111,HFD,F,18
97,220207_17,E3HN_F_18 month HFD,A,Day2,1,MWM_150,2/22/2022,60,9.404,0.157,8.2,1.149,0.14,14.3,2.225,0.156,24.5,3.753,0.153,13,2.277,0.176,,,27.6,3.713,0.134,HFD,F,18
98,220207_18,E3HN_F_18 month HFD,A,Day2,1,MWM_150,2/22/2022,60,8.377,0.14,14.2,1.492,0.105,6,1.176,0.195,13,1.873,0.144,26.8,3.836,0.143,,,33.4,4.623,0.138,HFD,F,18
99,220207_19,E3HN_M_18 month Control,C,Day2,1,MWM_150,2/22/2022,60,11.814,0.197,13.6,2.855,0.211,11.5,2.304,0.201,18.1,3.788,0.209,16.9,2.867,0.17,,,33.6,5.78,0.172,Control,M,18
100,220207_20,E3HN_M_18 month Control,C,Day2,1,MWM_150,2/22/2022,60,11.173,0.186,10.1,1.503,0.149,7.8,1.492,0.192,24.8,4.617,0.186,17.4,3.562,0.205,,,31.7,5.233,0.165,Control,M,18
101,220207_21,E3HN_M_18 month Control,C,Day2,1,MWM_150,2/22/2022,22.7,2.793,0.123,7.4,0.94,0.127,0,0,,5.6,1.072,0.191,9.7,0.782,0.08,2.666,17.6,8.9,1.031,0.116,Control,M,18
102,220207_22,E3HN_M_18 month Control,C,Day2,1,MWM_150,2/22/2022,60,11.998,0.2,27.3,5.583,0.204,12.4,2.448,0.198,12.8,2.361,0.184,7.5,1.607,0.214,,,24.5,4.45,0.182,Control,M,18
103,220207_23,E3HN_M_18 month Control,C,Day2,1,MWM_150,2/22/2022,60,11.398,0.19,25.5,4.661,0.183,16.5,2.94,0.178,9.2,1.861,0.202,8.8,1.937,0.22,,,17.1,2.712,0.159,Control,M,18
104,220207_24,E3HN_M_18 month HFD,D,Day2,1,MWM_150,2/22/2022,60,5.259,0.088,21.2,1.697,0.08,0,0,,35.2,2.966,0.084,3.6,0.596,0.165,,,14,0.957,0.068,HFD,M,18
105,220207_25,E3HN_M_18 month HFD,D,Day2,1,MWM_150,2/22/2022,60,9.265,0.154,17.3,2.402,0.139,12.8,2.093,0.163,20.8,3.218,0.155,9.1,1.552,0.17,,,24.2,3.545,0.146,HFD,M,18
106,220207_1,E3HN_M_18 month HFD,D,Day2,2,MWM_150,2/22/2022,60,7.274,0.121,3.4,0.703,0.205,0.3,0.062,0.194,15.3,2.317,0.151,40.9,4.192,0.102,,,22.4,2.745,0.123,HFD,M,18
107,220207_2,E3HN_M_18 month HFD,D,Day2,2,MWM_150,2/22/2022,11.7,1.204,0.103,0,0,,0,0,,0,0,,11.7,1.204,0.103,1.162,6.7,1.7,0.236,0.142,HFD,M,18
108,220207_3,E3HN_M_18 month HFD,D,Day2,2,MWM_150,2/22/2022,53.5,8.928,0.167,8.7,1.858,0.213,9.5,1.96,0.206,17.6,3.078,0.175,17.7,2.032,0.115,8.799,48.5,17.4,3.229,0.186,HFD,M,18
109,220207_4,E3HN_M_18 month HFD,D,Day2,2,MWM_150,2/22/2022,30.2,5.035,0.167,4.9,1.139,0.233,4.9,1.027,0.208,5.3,1.264,0.239,15,1.604,0.107,4.95,25.1,9.2,1.925,0.209,HFD,M,18
110,220207_9,E3HN_F_18 month Control,B,Day2,2,MWM_150,2/22/2022,6.5,0.295,0.045,0,0,,0,0,,0,0,,6.5,0.295,0.045,0.176,1.5,0,0,,Control,F,18
111,220207_10,E3HN_F_18 month Control,B,Day2,2,MWM_150,2/22/2022,14.6,1.214,0.083,0,0,,0,0,,0.8,0.167,0.217,13.8,1.048,0.076,1.097,9.5,0.5,0.087,0.163,Control,F,18
112,220207_11,E3HN_F_18 month Control,B,Day2,2,MWM_150,2/22/2022,60,12.255,0.204,8.6,1.984,0.23,14,2.731,0.195,14.3,2.975,0.209,23.1,4.565,0.198,,,39.3,7.631,0.194,Control,F,18
113,220207_12,E3HN_F_18 month Control,B,Day2,2,MWM_150,2/22/2022,58.5,8.217,0.14,29.8,5.339,0.179,4.4,0.729,0.166,16.3,1.737,0.107,8.1,0.412,0.051,8.048,53.5,25.6,3.033,0.118,Control,F,18
114,220207_13,E3HN_F_18 month Control,B,Day2,2,MWM_150,2/22/2022,5.6,0.121,0.022,0,0,,0,0,,0,0,,5.6,0.121,0.022,,0.5,0,0,,Control,F,18
115,220207_14,E3HN_F_18 month HFD,A,Day2,2,MWM_150,2/22/2022,6.2,0.083,0.013,0,0,,0,0,,0,0,,6.2,0.083,0.013,0.042,1.1,0,0,,HFD,F,18
116,220207_15,E3HN_F_18 month HFD,A,Day2,2,MWM_150,2/22/2022,5.6,0.169,0.03,0,0,,0,0,,0,0,,5.6,0.169,0.03,,0.6,0,0,,HFD,F,18
117,220207_16,E3HN_F_18 month HFD,A,Day2,2,MWM_150,2/22/2022,11,0.851,0.077,0.6,0.048,0.084,0.8,0.149,0.187,1,0.134,0.13,8.6,0.519,0.06,0.764,6,0,0,,HFD,F,18
