UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	3
0	3
5	0
13	1
6	0
0	0
6	1
4	0
5	0
10	0
8	0
0	0
0	0
1	3
0	3
0	2
0	2
7	0
0	1
0	1
8	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	4
0	4
0	0
0	4
0	1
0	2
0	0
0	1
0	1
1	0
0	0
1	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
2	2
0	2
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
0	1
0	1
1	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	2
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
2	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
10	2
7	4
3	2
1	1
4	0
2	0
1	0
0	0
0	0
0	0
0	0
0	33
0	4
0	4
0	0
0	0
0	0
0	0
0	0
1	48
0	51
0	51
0	5
0	3
0	0
0	2
0	2
0	2
0	3
2	51
0	5
0	3
0	5
0	0
0	2
0	5
0	0
0	7
0	7
0	7
0	0
0	0
0	0
2	41
0	0
0	41
0	31
0	0
0	25
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
2	3
0	3
0	0
0	0
17	210
34	257
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	5
0	0
0	0
10	807
17	85
0	19
0	809
25	73
0	5
0	67
0	48
0	0
0	0
5	23
0	0
0	0
0	175
0	176
0	166
0	176
0	166
0	176
0	166
0	0
0	0
0	0
0	176
10	275
0	282
0	246
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	795
0	34
27	1
0	34
6	16
0	34
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	4
6	5
0	4
0	4
1	0
0	0
0	0
0	0
0	0
0	0
