UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
6	0
9	1
6	0
5	0
4	0
6	0
1	0
4	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
13	0
0	0
0	0
2	5
0	5
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
2	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
14	1
5	0
3	0
0	0
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	17
0	8
0	8
0	0
0	0
0	0
0	0
0	8
0	17
0	8
0	0
0	2
0	0
0	2
0	2
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	12
0	0
0	12
0	11
0	0
0	11
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
7	43
6	46
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	11
0	0
0	0
1	246
1	33
0	7
0	246
2	15
0	2
0	14
0	9
0	2
0	0
0	8
0	1
0	0
0	44
0	43
0	42
0	43
0	42
0	43
0	42
0	0
0	0
0	0
0	43
1	84
0	85
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	232
0	14
0	0
0	14
0	1
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
2	1
3	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
