UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	14
0	14
2	0
7	0
17	0
2	0
14	0
9	2
2	0
17	0
2	0
0	0
0	0
6	0
0	0
0	0
0	0
6	0
0	0
0	0
7	7
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
3	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
3	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	0
0	0
12	1
0	0
10	0
17	0
5	1
2	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	43
0	41
0	41
0	6
0	6
0	0
0	0
0	0
0	2
0	6
0	41
0	6
0	4
0	17
0	0
0	13
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	14
2	1
0	14
0	14
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	0
0	0
17	118
16	142
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
3	15
0	6
0	0
0	0
0	189
0	5
0	0
0	189
18	43
0	11
0	41
0	29
0	0
0	0
7	10
0	0
0	0
0	110
0	93
0	91
0	92
0	92
0	93
0	91
0	1
0	0
0	0
0	93
3	122
0	140
0	136
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	295
0	21
6	9
0	21
25	12
0	15
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	6
4	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
