UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	15
0	15
30	14
42	12
18	5
11	1
12	2
37	2
12	2
30	5
14	0
0	0
0	0
1	1
0	1
1	15
0	15
12	0
0	6
0	6
7	16
0	16
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	1
0	1
0	3
6	2
0	2
0	0
0	2
2	2
0	0
0	0
0	2
0	2
0	2
0	6
0	6
0	0
0	0
0	6
0	4
0	0
1	4
0	4
7	3
0	5
2	4
0	4
2	8
0	4
0	0
0	2
0	1
0	5
0	2
0	2
0	3
3	3
0	1
0	0
0	0
0	0
0	3
0	1
0	1
1	1
0	1
0	0
1	1
1	2
0	2
0	2
0	0
1	5
0	5
0	1
0	0
0	1
0	7
0	5
1	0
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	4
0	1
0	1
0	3
0	2
1	2
0	0
0	0
0	2
0	0
1	0
1	2
0	2
2	1
2	0
0	2
0	2
0	3
1	0
6	2
2	2
0	4
0	4
0	1
0	0
0	3
0	2
1	6
0	2
0	3
3	3
0	0
0	0
6	6
0	2
0	0
3	6
0	0
2	0
0	0
0	0
0	0
0	0
1	0
5	0
0	0
0	0
0	1
0	1
2	1
0	0
0	0
0	0
0	0
1	0
0	3
0	3
0	0
0	0
0	0
0	0
2	0
0	0
17	7
9	0
19	1
18	1
7	2
22	0
6	0
0	0
0	0
0	0
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	28
0	29
1	27
0	6
0	5
0	1
0	0
0	0
0	0
0	5
0	28
0	6
0	3
0	9
0	0
0	3
0	9
0	0
0	1
0	1
0	1
0	0
0	0
0	0
4	54
1	0
0	54
0	51
0	0
0	45
0	0
0	7
0	7
0	6
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
10	200
40	252
0	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	10
0	8
0	0
0	0
0	1004
7	130
0	51
0	1006
15	70
0	10
0	65
0	56
0	3
0	0
12	19
0	3
0	0
0	152
0	154
0	146
0	154
0	146
0	154
0	146
0	0
0	0
0	0
0	154
10	300
0	325
0	293
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	510
0	45
15	6
3	45
11	24
0	45
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
