UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
25	1
36	1
16	5
5	0
24	0
3	0
6	0
0	4
8	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	3
0	3
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	1
0	0
0	0
1	14
4	0
0	0
0	0
0	1
7	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	10
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
7	0
0	9
0	9
0	20
0	20
0	0
0	0
0	14
0	0
0	0
0	0
0	14
8	0
0	0
0	14
0	0
6	0
0	0
0	0
0	1
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
16	1
0	1
33	0
17	0
43	0
10	0
20	1
0	0
0	0
0	0
0	1
0	1
0	0
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	25
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	0
0	11
0	26
0	0
0	16
0	26
0	0
0	19
0	19
0	19
0	0
0	0
0	0
17	28
0	0
0	28
0	28
0	0
0	28
0	0
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	203
35	264
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
6	24
0	0
0	0
8	702
3	114
0	55
0	714
28	37
0	10
0	29
0	29
0	0
0	0
9	42
0	8
0	8
1	146
0	165
0	146
0	165
0	146
0	165
0	146
0	0
0	0
0	0
0	165
9	275
0	351
0	331
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	785
0	20
3	0
0	20
7	8
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	8
1	0
0	0
0	0
0	11
8	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
